prompt,summary
There are 28 students in Mrs. Riley's class but she only has 19 pencils. How many more pencils does Mrs. Riley need?,"var1 = [find] students [/find]  # 28, var2 = [find] pencils [/find]  # 19, var3 = [subtract] var1, var2 [/subtract]  # 28 - 19 = 9, [return] var3 [/return]  # 9 "
"Sean had 45 Starbursts. If Sean gave equal numbers of Starbursts to his 18 friends and then he ate what was left, how many Starbursts did each person eat?","var1 = [find] Starbursts [/find]  # 45, var2 = [find] friends [/find]  # 18, var3 = [divide] var1, var2 [/divide]  # 45 / 18 = 2.5, var4 = [floor] var3 [/floor]  # [floor] 2.5 [/floor]  = 2, var5 = [multiply] var4, var2 [/multiply]  # 2 * 18 = 36, var6 = [subtract] var1, var5 [/subtract]  # 45 - 36 = 9, [return] var4 [/return]  # 2 "
"Adam put eighteen items in the shopping cart. After deleting some, he had eight left. How many items did Adam delete?","var1 = [find] total items [/find]  # 18, var2 = [find] left items [/find]  # 8, var3 = [subtract] var1, var2 [/subtract]  # 18 - 8 = 10, [return] var3 [/return]  # 10 "
"There were nine kinds of sandwiches on the menu. Unfortunately, five of them had been sold out, how many kinds of sandwiches do they actually provide now?","var1 = [find] total sandwiches [/find]  # 9, var2 = [find] sold out sandwiches [/find]  # 5, var3 = [subtract] var1, var2 [/subtract]  # 9 - 5 = 4, [return] var3 [/return]  # 4 "
"April's discount flowers was having a sale where each flower was eight dollars. If Vanessa bought three roses and three daisies, how much did she spend?","var1 = [find] roses [/find]  # 3, var2 = [find] daisies [/find]  # 3, var3 = [add] var1, var2 [/add]  # 3 + 3 = 6, var4 = [find] cost per flower [/find]  # 8, var5 = [multiply] var3, var4 [/multiply]  # 6 * 8 = 48, [return] var5 [/return]  # 48 "
Mrs. Randall has taught third grade for 18 years. She has 26 students this year. She also taught second grade for 8 years. How many years has Mrs. Randall been teaching?,"var1 = [find] 3rd grade years [/find]  # 18, var2 = [find] 2nd grade years [/find]  # 8, var3 = [add] var1, var2 [/add]  # 18 + 8 = 26, [return] var3 [/return]  # 26 "
"Amanda has two pieces of ribbon, one 8 inches long and the other 16 inches long. To decorate an album, she wants to cut them up to produce many pieces of ribbon that are all of the same length, with no ribbon left over. What is the greatest length, in inches, that she can make them?","var1 = [find] ""ribbon 1"" [/find]  # 8, var2 = [find] ""ribbon 2"" [/find]  # 16, var3 = [find_gcd] var1, var2 [/find_gcd]  # GCD 8,16  = 8, [return] var3 [/return]  # 8 "
"Willie, the town baker, wanted to make the biggest cake their town has ever seen. First, he prepared the flour. He is planning to use 501 lbs. of flour. If he has 294 lbs. of flour stored in his bakery, how much more flour does he need to buy?","var1 = [find] total flour needed [/find]  # 501 lbs, var2 = [find] current flour [/find]  # 294 lbs, var1 = [subtract] var1, var2 [/subtract]  # 501 - 294 = 207 lbs, [return] var1 [/return]  # 207 lbs "
Olivia gave her cat two cheese cubes. Now Olivia has ninety-eight cheese cubes left. How many cheese cubes did Olivia have originally?,"var1 = [find] left cheese cubes [/find]  # 98, var2 = [find] given cheese cubes [/find]  # 2, var3 = [add] var1, var2 [/add]  # 98 + 2 = 100, [return] var3 [/return]  # 100 "
"At a farming supply store 2 pounds of seed cost $44.68. If a farmer needed 6 pounds of seeds, how much would it cost him?","var1 = [find] 2 pounds price [/find]  # 44.68, var2 = [divide] var1, 2 [/divide] , var3 = [multiply] var2, 6 [/multiply]  # 44.68 / 2  * 6 = 134.04, [return] var3 [/return]  # 134.04 "
Millie had 9 bracelets. She lost 2 of them. How many bracelets does Millie have left?,"var1 = [find] total bracelets [/find]  # 9, var2 = [find] lost bracelets [/find]  # 2, var3 = [subtract] var1, var2 [/subtract]  # 9 - 2 = 7, [return] var3 [/return]  # 7 "
"Nancy picked 12 carrots from her garden. If she threw out 2 of them and then picked 21 more the next day, how many carrots would she have total?","var1 = [find] Nancy's carrots [/find]  # 12, var2 = [find] thrown out carrots [/find]  # 2, var1 = [subtract] var1, var2 [/subtract]  # 12 - 2 = 10, var2 = [find] newly picked carrots [/find]  # 21, var1 = [add] var1, var2 [/add]  # 10 + 21 = 31, [return] var1 [/return]  # 31 "
"They also gathered paper to create some star-shaped papier-mache. If each star requires 20 pieces of paper and they had 680 pieces of paper, how many stars were they able to make?","var1 = [find] pieces of paper [/find]  # 680, var2 = [find] pieces of paper per star [/find]  # 20, var1 = [divide] var1, var2 [/divide]  # 680 / 20 = 34, [return] var1 [/return]  # 34 "
Camryn practices the trumpet every 11th day and the flute every 3rd day. Camryn practiced both the trumpet and the flute today. How many days until Camryn practices the trumpet and flute again in the same day?,"var1 = [find] trumpet practice day [/find]  # 11, var2 = [find] flute practice day [/find]  # 3, var3 = [lcm] var1,var2 [/lcm]  # [lcm] 11,3 [/lcm]  = 33, [return] var3 [/return]  # 33 "
"Mrs. Hilt ran 3 miles on Monday, 2 miles on Wednesday, and 7 miles on Friday. How many total miles did she run that week?","var1 = [find] miles run on Monday [/find]  # 3, var2 = [find] miles run on Wednesday [/find]  # 2, var3 = [find] miles run on Friday [/find]  # 7, var4 = [add] var1, var2, var3 [/add]  # 3 + 2 + 7 = 12, [return] var4 [/return]  # 12 "
Girl Scout cookies come packed 12 boxes to a case. Scout Deborah sold 31 boxes of Lemon Chalet Cremes. How many boxes will not be packed to a case?,"var1 = [find] boxes sold [/find]  # 31, var2 = [find] boxes per case [/find]  # 12, var3 = [modulo] var1, var2 [/modulo]  # 33 % 12 = 7, [return] var3 [/return]  # 7 "
Li Na is going to plant 63 tomato plants and 81 rhubarb plants. Li Na would like to plant the plants in rows where each row has the same number of tomato plants and each row has the same number of rhubarb plants. What is the greatest number of rows Li Na can plant?,"var1 = [find] tomato plants [/find]  # 63, var2 = [find] rhubarb plants [/find]  # 81, var3 = [gcd] var1,var2 [/gcd]  # [gcd] 63,81 [/gcd]  = 9, [return] var3 [/return]  # 9 "
Five red peaches and 14 green peaches are in the basket. How many peaches are in the basket? ,"var1 = [find] red peaches [/find]  # 5, var2 = [find] green peaches [/find]  # 14, var3 = [add] var1, var2 [/add]  # 5 + 14 = 19, [return] var3 [/return]  # 19 "
"For the first main dish, they were asked to cook steak. If the third and second team cooked 240 plates of steak. And the first team cooked 75 plates less than what the second and third team made, how many steaks did they cook altogether?","var2 = [find] number of steaks cooked by team 2 and 3 [/find]  # 240, var3 = [find] number of steaks less cooked by team 1 [/find]  # 75, var1 = [subtract] var2, var3 [/subtract]  # 240 - 75 = 165, var2 = [add] var1, var2 [/add]  # 165 + 240 = 405, [return] var2 [/return]  # 405 "
"Paul bought six boxes of chocolate candy and four boxes of caramel candy. If each box has nine pieces inside it, how much candy did he have total?","var1 = [find] boxes of chocolate candy [/find]  # 6, var2 = [find] boxes of caramel candy [/find]  # 4, var1 = [add] var1, var2 [/add]  # 6 + 4 = 10, var2 = [find] pieces per box [/find]  # 9, var3 = [multiply] var1, var2 [/multiply]  # 10 * 9 = 90, [return] var3 [/return]  # 90 "
"Olivia picked up sixteen pieces of paper from the floor. If Edward picked up three pieces, how many did they pick up total?","var1 = [find] Olivia pieces [/find]  # 16, var2 = [find] Edward pieces [/find]  # 3, var1 = [add] var1, var2 [/add]  # 16 + 3 = 19, [return] var1 [/return]  # 19 "
Cheryl and Lori started a lemonade stand on Friday. They bought 85 plastic cups. They sold a lot of lemonade and only had 18 cups left. How many cups did Cheryl and Lori use?,"var1 = [find] total cups [/find]  # 85, var2 = [find] cups left [/find]  # 18, var3 = [subtract] var1, var2 [/subtract]  # 85 - 18 = 67, [return] var3 [/return]  # 67 "
"At a restaurant the ratio of kids meals sold to adult meals sold was 2:1. If there were 8 kids meals sold, what is the combined amount of kids and adult meals sold?","var1 = [find] kids meals [/find]  # 8, var2 = [divide] var1, 2 [/divide] , var3 = [multiply] var2, 2 + 1 [/multiply]  # 8 / 2  * 2 + 1  = 12, [return] var3 [/return]  # 12 "
"Mr. Lee harvested 495 apples and he packed them evenly in some baskets. If there are 25 apples in each basket, how many apples were left unpacked?","var1 = [find] apples harvested [/find]  # 495, var2 = [find] apples per basket [/find]  # 25, var3 = [divide] var1, var2 [/divide]  # 495 / 25 = 19.80, var3 = [round_down] var3 [/round_down]  # round down 19.80  = 19, var4 = [multiply] var2, var3 [/multiply]  # 25 * 19 = 475, var5 = [subtract] var1, var4 [/subtract]  # 495 - 475 = 20, [return] var5 [/return]  # 20 "
Olivia had 7 math problems to complete. She spent about 4 minutes on each problem and then she spent 3 minutes checking her answers. How many minutes did she spend total?,"var1 = [find] problems [/find]  # 7, var2 = [find] time per problem [/find]  # 4, var1 = var1 * var2 # 7 * 4 = 28, var2 = [find] checking time [/find]  # 3, var1 = [add] var1, var2 [/add]  # 28 + 3 = 31, [return] var1 [/return]  # 31 "
"When he arrived there, he went on to climb to the top of the falls. It usually takes 30 minutes for someone to get to the top. Stanley took time to see the view so his climb took 7 times longer than the usual. How many minutes did it take Stanley to get to the top?","var1 = [find] usual time to get to the top [/find]  # 30, var2 = [find] factor for Stanley's climb [/find]  # 7, var1 = [multiply] var1, var2 [/multiply]  # 30 * 7 = 210, [return] var1 [/return]  # 210 "
"John had 33 socks. If he threw away 19 old ones that didn't fit and bought 13 new ones, how many socks would he have?","var1 = [find] John's socks [/find]  # 33, var2 = [find] thrown out socks [/find]  # 19, var1 = [subtract] var1, var2 [/subtract]  # 33 - 19 = 14, var2 = [find] newly bought socks [/find]  # 13, var1 = [add] var1, var2 [/add]  # 14 + 13 = 27, [return] var1 [/return]  # 27 "
Nancy had forty-three files on her computer. She deleted thirty-one of them and put the rest into folders with six files in each one. How many folders did Nancy end up with?,"var1 = [find] files [/find]  # 43, var2 = [find] deleted files [/find]  # 31, var1 = [subtract] var1, var2 [/subtract]  # 43 - 31 = 12, var2 = [find] files per folder [/find]  # 6, var3 = [divide] var1, var2 [/divide]  # 12 / 6 = 2, [return] var3 [/return]  # 2 "
"Cody made 12 dollars mowing lawns over the summer. If he charged 4 bucks for each lawn, how many lawns did he mow?","var1 = [find] dollars made [/find]  # 12, var2 = [find] dollars per lawn [/find]  # 4, var3 = [divide] var1, var2 [/divide]  # 12 / 4 = 3, [return] var3 [/return]  # 3 "
At the fair Dave rode 4 rides the first day he went and 3 rides the second day. How many times did he ride total?,"var1 = [find] rides first day [/find]  # 4, var2 = [find] rides second day [/find]  # 3, var3 = [add] var1, var2 [/add]  # 4 + 3 = 7, [return] var3 [/return]  # 7 "
"There are 234 people attending a luncheon. If a table can hold 9 people, how many tables do they need?","var1 = [find] people [/find]  # 234, var2 = [find] people per table [/find]  # 9, var1 = [divide] var1, var2 [/divide]  # 234 / 9 = 26, [return] var1 [/return]  # 26 "
You have 7 cookies and you ate 2 of them. How many cookies do you have left?,"var1 = [find] cookies [/find]  # 7, var2 = [find] cookies eaten [/find]  # 2, var1 = [subtract] var1, var2 [/subtract]  # 7 - 2 = 5, [return] var1 [/return]  # 5 "
Linda has 34 candies. Chloe has 28. How many candies do they have in all?,"var1 = [find] Linda's candies [/find]  # 34, var2 = [find] Chloe's candies [/find]  # 28, var3 = [add] var1, var2 [/add]  # 34 + 28 = 62, [return] var3 [/return]  # 62 "
"For a new year's party 2 red balloons, 12 green balloons and 6 white balloons were used. What is the total number of balloons used? ","var1 = [find] red balloons [/find]  # 2, var2 = [find] green balloons [/find]  # 12, var3 = [find] white balloons [/find]  # 6, var4 = [add] var1, var2 [/add]  # 2 + 12 = 14, var5 = [add] var4, var3 [/add]  # 14 + 6 = 20, [return] var5 [/return]  # 20 "
94 students signed up for computer classes. There were 24 second graders and 29 third graders. The rest of the students were fourth graders. How many fourth graders took computer classes?,"var1 = [find] second graders [/find]  # 24, var2 = [find] third graders [/find]  # 29, var3 = [add] var1, var2 [/add]  # 24 + 29 = 53, var4 = [subtract] 94, var3 [/subtract]  # 94 - 53 = 41, [return] var4 [/return]  # 41 "
"After New York, she decided to visit the Smithsonian in Washington DC. If she has 63 miniature aircrafts and she gave away 49 to the National Air and Space Museum, how many are left with her?","var1 = [find] total number of miniature aircrafts originally in collection [/find]  # 63, var2 = [find] aircrafts given away [/find]  # 49, var1 = [subtract] var1, var2 [/subtract]  # 63 - 49 = 14, [return] var1 [/return]  # 14 "
"Faye had seven books. If she bought twelve more at a yard sale, how many would she have total?","var1 = [find] starting books [/find]  # 7, var2 = [find] yard sale books [/find]  # 12, var1 = [add] var1, var2 [/add]  # 7 + 12 = 19, [return] var1 [/return]  # 19 "
Brad has 17 balloons. 8 balloons are red and the rest are green. How many green balloons does Brad have?,"var1 = [find] Brad's balloons [/find]  # 17, var2 = [find] red balloons [/find]  # 8, var3 = [subtract] var1, var2 [/subtract]  # 17 - 8 = 9, [return] var3 [/return]  # 9 "
"At Mrs. Hilt's house, there was 29 inches of snow, and Brecknock Elementary School received 17 inches of snow. How much more snow did Mrs. Hilt's house have?","var1 = [find] snow at Mrs. Hilt's house [/find]  # 29 inches, var2 = [find] snow at Brecknock Elementary School [/find]  # 17 inches, var3 = [subtract] var1, var2 [/subtract]  # 29 - 17 = 12 inches, [return] var3 [/return]  # 12 inches "
A baker made 2 batches of chocolate chip cookies. Each batch had 3 cookies in it. Then he made an additional 4 oatmeal cookies just in case someone didn't want chocolate chip. How many cookies did he bake total?,"var1 = [find] chocolate chip batches [/find]  # 2, var2 = [find] cookies per batch [/find]  # 3, var1 = var1 * var2 # 2 * 3 = 6, var2 = [find] extra oatmeal cookies [/find]  # 4, var1 = [add] var1, var2 [/add]  # 6 + 4 = 10, [return] var1 [/return]  # 10 "
"Melody made 26 cut-outs of Christmas trees with red shiny balls. If she planned to paste 4 of this to the front cover of a certain number of cards, how many cards will she be able to make?","var1 = [find] cut-outs [/find]  # 26, var2 = [find] cut-outs per card [/find]  # 4, var1 = [divide] var1, var2 [/divide]  # 26 / 4 = 6 with a remainder of 2, var4 = [find] remainder [/find]  # 2, [return] var1 [/return]  # 6 "
"There are 5 boys and 4 girls in a classroom. After 3 boys left the classroom, another 2 girls came in the classroom. How many children were there in the classroom in the end?","var1 = [find] boys in class [/find]  # 5, var2 = [find] girls in class [/find]  # 4, var3 = [add] var1, var2 [/add]  # 5 + 4 = 9, var4 = [find] boys leaving [/find]  # 3, var1 = [subtract] var1, var4 [/subtract]  # 5 - 3 = 2, var5 = [find] girls entering [/find]  # 2, var2 = [add] var2, var5 [/add]  # 4 + 2 = 6, var6 = [add] var1, var2 [/add]  # 2 + 6 = 8, [return] var6 [/return]  # 8 "
Victor and his friend were buying trick decks from the magic shop for eight dollars each. How much did they spend if Victor bought six decks and his friend bought two decks?,"var1 = [find] Victor's decks [/find]  # 6, var2 = [find] friend's decks [/find]  # 2, var1 = [add] var1, var2 [/add]  # 6 + 2 = 8, var2 = [find] cost per deck [/find]  # 8, var3 = [multiply] var1, var2 [/multiply]  # 8 * 8 = 64, [return] var3 [/return]  # 64 "
A waiter had fourteen customers. After some left he still had three customers. How many customers left? ,"var1 = [find] total customers [/find]  # 14, var2 = [find] left customers [/find]  # 3, var3 = [subtract] var1, var2 [/subtract]  # 14 - 3 = 11, [return] var3 [/return]  # 11 "
Diane wants to buy a package of cookies. The cookies cost 65 cents. Diane has 27 cents. What's the difference between the cost of the cookies and the money of Diane?,"var1 = [find] cost of cookies [/find]  # 65, var2 = [find] Diane money [/find]  # 27, var1 = [subtract] var1, var2 [/subtract]  # 65 - 27 = 38, [return] var1 [/return]  # 38 "
"Janice has 316 bottle caps that must be put away in boxes. Douglas comes to help and brings 17 cookies to share with Janice. If there are 79 boxes, how many bottle caps must go in each box?","var1 = [find] bottle caps [/find]  # 316, var2 = [find] boxes [/find]  # 79, var3 = [divide] var1, var2 [/divide]  # 316 / 79 = 4, var4 = [multiply] var3, var2 [/multiply]  # 4 * 79 = 316, var5 = [subtract] var1, var4 [/subtract]  # 316 - 316 = 0, [return] var3 [/return]  # 4 "
Steven and Megan shared some marbles in the ratio 3:4. Megan received 24 marbles. How many marbles did Steven get?,"var1 = [find] Megan marbles [/find]  # 24, var2 = [find] Steven to Megan ratio [/find]  # 3, var3 = [find] Megan to Steven ratio [/find]  # 4, var4 = [multiply] var1, var2 [/multiply] , var5 = [divide] var4, var3 [/divide] , [return] var5 [/return]  # 18 "
Alvin had 57 marbles and played two games. He lost 18 marbles during the first game. He won 25 marbles during the second game. How many marbles did Alvin have then?,"var1 = [find] total marbles [/find]  # 57, var2 = [subtract] var1, 18 [/subtract]  # 57 - 18 = 39, var3 = [add] var2, 25 [/add]  # 39 + 25 = 64, [return] var3 [/return]  # 64 "
179 birds were sitting in a tree. 38 more birds flew up to the tree. How many birds were there altogether in the tree?,"var1 = [find] birds in the tree [/find]  # 179, var2 = [find] more birds [/find]  # 38, var1 = [add] var1, var2 [/add]  # 179 + 38 = 217, [return] var1 [/return]  # 217 "
Billy had seventy-four cherries. He ate seventy-two of them. How many cherries does Billy have left? ,"var1 = [find] total cherries [/find]  # 74, var2 = [find] eaten cherries [/find]  # 72, var3 = [subtract] var1, var2 [/subtract]  # 74 - 72 = 2, [return] var3 [/return]  # 2 "
Mrs. Hilt measured the distance from her desk to the water fountain. It was 30 feet. How many feet will Mrs. Hilt walk on her trips TO the fountain if she goes to the water fountain four times today?,"var1 = [find] distance to fountain [/find]  # 30, var2 = [find] number of trips [/find]  # 4, var3 = [multiply] var1, var2 [/multiply]  # 30 * 4 = 120, [return] var3 [/return]  # 120 "
"She then went to three orphanages and donated a total of $650.00. If she gave $175.00 to the first orphanage and $250.00 to the third, how much did she donate to the second orphanage?","var1 = [find] total money donated to orphanages [/find]  # 650, var2 = [find] money donated to 1st orphanage [/find]  # 175, var3 = [find] money donated to 3rd orphanage [/find]  # 250, var2 = [add] var2, var3 [/add]  # 175 + 250 = 425, var1 = [subtract] var1, var2 [/subtract]  # 650 - 425 = 225, [return] var1 [/return]  # 225 "
"While performing a piece of music, Jacob strikes the cymbals every 7 beats and the triangle is every 2 beats. If he just struck both at the same time, how many beats will pass before he again strikes them at the same time?","var1 = [find] cymbals every 7 beats [/find]  # 7, var2 = [find] triangle every 2 beats [/find]  # 2, var3 = [lcm] var1,var2 [/lcm]  # [lcm] 7,2 [/lcm]  = 14, [return] var3 [/return]  # 14 "
"At a carnival, there are 87 kids, teenagers, and adults waiting to get in. 24 are teenagers, 19 are adults, and the rest are kids. How many kids are waiting in line at the carnival?","var1 = [find] teens [/find]  # 24, var2 = [find] adults [/find]  # 19, var3 = [add] var1, var2 [/add]  # 24 + 19 = 43, var4 = [find] total people [/find]  # 87, var5 = [subtract] var4, var3 [/subtract]  # 87 - 43 = 44, [return] var5 [/return]  # 44 "
Megan has 19 seashells. How many more seashells does she need to find to have 25 seashells in her collection?,"var1 = [find] Megan's seashells [/find]  # 19, var2 = [find] seashells needed [/find]  # 25 - 19, var3 = [subtract] 25, var1 [/subtract]  # 25 - 19 = 6, [return] var3 [/return]  # 6 "
"If the all the participants found a total 40 eggs from the club house, 25 eggs from the park and 15 eggs from the town hall, how many Easter eggs were found that day?","var1 = [find] club house eggs [/find]  # 40, var2 = [find] village park eggs [/find]  # 25, var1 = [add] var1, var2 [/add]  # 40 + 25 = 65, var2 = [find] town hall garden eggs [/find]  # 15, var1 = [add] var1, var2 [/add]  # 65 + 15 = 80, [return] var1 [/return]  # 80 "
"After Sam and Bob left, Mary, John and Sue decided to go home as well. They counted the total amount of treats that the three of them got. They were able to sort out 60 chewing gums, 55 chocolate bars and another 40 candies of different flavors. How many treats did Mary, John and Sue have in total?","var1 = [find] chewing gums [/find]  # 60, var2 = [find] chocolate bars [/find]  # 55, var1 = [add] var1, var2 [/add]  # 60 + 55 = 115, var2 = [find] candies of different flavors [/find]  # 40, var1 = [add] var1, var2 [/add]  # 115 + 40 = 155, [return] var1 [/return]  # 155 "
The school is planning a field trip. There are 60 students and 10 seats on each school bus. How many buses are needed to take the trip?,"var1 = [find] students [/find]  # 60, var2 = [find] seats per bus [/find]  # 10, var3 = [divide] var1, var2 [/divide]  # 60 / 10 = 6, var4 = [multiply] var3, var2 [/multiply]  # 6 * 10 = 60, var5 = [subtract] var1, var4 [/subtract]  # 60 - 60 = 0, [return] var3 [/return]  # 6 "
Roger was packing up his old toys. He filled eleven boxes with action figures and two boxes with old games. How many boxes did he pack total?,"var1 = [find] action figures boxes [/find]  # 11, var2 = [find] old games boxes [/find]  # 2, var1 = [add] var1, var2 [/add]  # 11 + 2 = 13, [return] var1 [/return]  # 13 "
Emily was selling some of her old toys at a garage sale. She started out with seven toys and sold three of them. How many does she have left?,"var1 = [find] Emily's toys [/find]  # 7, var2 = [find] toys sold [/find]  # 3, var3 = [subtract] var1, var2 [/subtract]  # 7 - 3 = 4, [return] var3 [/return]  # 4 "
"Roger is at the library helping put away books. There are fifty-four book to put away total but a librarian takes nineteen of them and leaves Roger with the rest. If he can fit five books on a shelf, how many shelves will he need?","var1 = [find] books [/find]  # 54, var2 = [find] books taken [/find]  # 19, var1 = [subtract] var1, var2 [/subtract]  # 54 - 19 = 35, var2 = [find] books per shelf [/find]  # 5, var3 = [divide] var1, var2 [/divide]  # 35 / 5 = 7, [return] var3 [/return]  # 7 "
"A bus can transport 48 passengers. If a school of 1,230 students and teachers are going on a field trip, how many buses should be rented?","var1 = [find] students and teachers [/find]  # 1,230, var2 = [find] passengers per bus [/find]  # 48, var3 = [divide] var1, var2 [/divide]  # 1,230 / 48 = 25.62, var3 = [round_up] var3 [/round_up]  # round up 25.62  = 26, [return] var3 [/return]  # 26 "
"Amy had twelve pencils. If she used four of them, how many would she have left? ","var1 = [find] total pencils [/find]  # 12, var2 = [find] used pencils [/find]  # 4, var3 = [subtract] var1, var2 [/subtract]  # 12 - 4 = 8, [return] var3 [/return]  # 8 "
"Billy had 72 Lemon Heads. If Billy gave equal numbers of Lemon Heads to his 6 friends, how many Lemon Heads did each person eat?","var1 = [find] Lemon Heads [/find]  # 72, var2 = [find] friends [/find]  # 6, var3 = [divide] var1, var2 [/divide]  # 72 / 6 = 12, var4 = [multiply] var3, var2 [/multiply]  # 12 * 6 = 72, var5 = [subtract] var1, var4 [/subtract]  # 72 - 72 = 0, [return] var3 [/return]  # 12 "
Sandra took six cups of coffee and Marcie took two cups of coffee. How many cups of coffee did Sandra and Marcie take in total?,"var1 = [find] Sandra's coffee [/find]  # 6, var2 = [find] Marcie's coffee [/find]  # 2, var3 = [add] var1, var2 [/add]  # 6 + 2 = 8, [return] var3 [/return]  # 8 "
The music room has 27 violins. There are also 15 flutes. 18 students are in the school band. How many instruments are in the music room?,"var1 = [find] violins [/find]  # 27, var2 = [find] flutes [/find]  # 15, var3 = [add] var1, var2 [/add]  # 27 + 15 = 42, [return] var3 [/return]  # 42 "
A book had a length of 5 inches and a total area of 50 square inches. How wide is the book?,"var1 = [find] length of book [/find]  # 5, var2 = [find] area of book [/find]  # 50, var2 = [divide] var2, var1 [/divide]  # 50 / 5 = 10, [return] var2 [/return]  # 10 "
"One stamp costs $0.34. Two stamps cost $0.68. Three stamps cost $1.02. If the cost of each stamp remains the same, how much would 4 stamps cost?","var1 = [find] cost of one stamp [/find]  # 0.34, var2 = [find] number of stamps [/find]  # 4, var3 = [multiply] var1, var2 [/multiply]  # 0.34 * 4 = 1.36, [return] var3 [/return]  # 1.36 "
When Amy got to the fair she had $15. When she left she had $11. How much money did she spend at the fair? ,"var1 = [find] arrival money [/find]  # 15, var2 = [find] left money [/find]  # 11, var3 = [subtract] var1, var2 [/subtract]  # 15 - 11 = 4, [return] var3 [/return]  # 4 "
A store has forty-nine shirts. After selling some there were twenty-eight left. What's the difference between of the number of shirts before selling and after selling?,"var1 = [find] Shirts before selling [/find]  # 49, var2 = [find] Shirts left after selling [/find]  # 28, var1 = [subtract] var1, var2 [/subtract]  # 49 - 28 = 21, [return] var1 [/return]  # 21 "
Bert runs 2 miles every day. How many miles will Bert run in 3 weeks?,"var1 = [find] miles run per day [/find]  # 2, var2 = [find] days in a week [/find]  # 7, var3 = [multiply] var1, var2 [/multiply]  # 2 * 7 = 14, var2 = [find] weeks [/find]  # 3, var4 = [multiply] var3, var2 [/multiply]  # 14 * 3 = 42, [return] var4 [/return]  # 42 "
"If Tom plans to fix 158 watches at the rate of 12 watches per day, how many days does he need to fix the watches?","var1 = [find] watches for Tom [/find]  # 158, var2 = [find] watches per day [/find]  # 12, var3 = [divide] var1, var2 [/divide]  # 158 / 12 = 13.16, var3 = [round_up] var3 [/round_up]  # round up 13.16  = 14, [return] var3 [/return]  # 14 "
"Monroe Vitamin Shop sold equal quantities of Vitamin A and Vitamin D supplements this morning, even though the Vitamin A supplements come in packs of 7 and the Vitamin D supplements in packs of 17. What is the smallest number of each type that the store could have sold?","var1 = [find] ""Vitamin A packs"" [/find]  # 7, var2 = [find] ""Vitamin D packs"" [/find]  # 17, var3 = [find_lcm] var1, var2 [/find_lcm]  # [LCM] 7,17 [/LCM]  = 119, [return] var3 [/return]  # 119 "
"Lawrence has 5504 marbles. If he shares them among 64 friends, how many marbles does each friend get?","var1 = [find] marbles [/find]  # 5504, var2 = [find] friends [/find]  # 64, var3 = [divide] var1, var2 [/divide]  # 5504 / 64 = 86, var4 = [multiply] var3, var2 [/multiply]  # 86 * 64 = 5504, var5 = [subtract] var1, var4 [/subtract]  # 5504 - 5504 = 0, [return] var3 [/return]  # 86 "
"An airplane hangar is 300 feet long. How many planes can fit into it, end to end, if each plane is 40 feet long?","var1 = [find] airplane hangar length [/find]  # 300, var2 = [find] plane length [/find]  # 40, var3 = [divide] var1, var2 [/divide]  # 300 / 40 = 7.5 rounded down to 7 , [return] var3 [/return]  # 7 "
"Zack tutors students in groups of 14. Meanwhile, Karen tutors students in groups of 10. While discussing their work, the tutors realize that they both work with the same total number of students. What is the smallest number of students each can have?","var1 = [find] ""Zack's student group"" [/find]  # 14, var2 = [find] ""Karen's student group"" [/find]  # 10, var3 = [find_lcm] var1, var2 [/find_lcm]  # [LCM] 14,10 [/LCM]  = 70, [return] var3 [/return]  # 70 "
"Chris has 18 soccer cards. His friend, Charlie, has 32 cards. How many fewer cards does Chris have?","var1 = [find] Chris card [/find]  # 18, var2 = [find] Charlie cards [/find]  # 32, var3 = [subtract] var2, var1 [/subtract]  # 32 - 18 = 14, [return] var3 [/return]  # 14 "
There are sixty-four pigs in the barn. Some more come to join them. Now there are eighty-six pigs. How many pigs came to join them?,"var1 = [find] pigs in barn [/find]  # 64, var2 = [find] pigs joined [/find]  # 86 - 64, var3 = [subtract] 86, var1 [/subtract]  # 86 - 64 = 22, [return] var3 [/return]  # 22 "
Peter had 33 marbles in his pocket. He lost some when he went outside to play. Now he only has 18 marbles. How many marbles did Peter lose?,"var1 = [find] initial marbles [/find]  # 33, var2 = [find] final marbles [/find]  # 18, var3 = [subtract] var1, var2 [/subtract]  # 33 - 18 = 15, [return] var3 [/return]  # 15 "
"For a party Adam bought ninety-seven cupcakes. If fifty-eight were eaten, how many cupcakes would Adam have left? ","var1 = [find] total cupcakes [/find]  # 97, var2 = [find] eaten cupcakes [/find]  # 58, var3 = [subtract] var1, var2 [/subtract]  # 97 - 58 = 39, [return] var3 [/return]  # 39 "
"A mailman has to give out 192 pieces of junk mail. If he goes to 4 blocks, how many pieces of junk mail should he give each block?","var1 = [find] junk mail [/find]  # 192, var2 = [find] blocks [/find]  # 4, var3 = [divide] var1, var2 [/divide]  # 192 / 4 = 48, [return] var3 [/return]  # 48 "
"Martha's Blossoms sells roses in groups of 9. Across town, Rachel's Blooms sells roses in groups of 19. If a customer wants to buy the same number of roses from both vendors, what is the smallest number of roses the customer will have to buy from each vendor?","var1 = [find] ""Martha's roses group"" [/find]  # 9, var2 = [find] ""Rachel's roses group"" [/find]  # 19, var3 = [find_lcm] var1, var2 [/find_lcm]  # [LCM] 9,19 [/LCM]  = 171, [return] var3 [/return]  # 171 "
