prompt,summary
"If Simon needs to make 519 gift bags at a rate of 42 bags per day, how many gift bags will he make on the last day?","var1 = [find](gift bags required) # 519, var2 = [find](gift bags per day) # 42, var3 = [divide](var1, var2), [CALL] # 519 / 42 = 12.33, var3 = [round_down](var3), [CALL] # round down(12.33) = 12, var4 = [multiply](var2, var3), [CALL] # 42 * 12 = 504, var5 = [subtract](var1, var4), [CALL] # 519 - 504 = 15, [return](var5) # 15"
"A grocery store had 36 apples, 80 bottles of regular soda and 54 bottles of diet soda.How many more bottles than apple did they have?","var1 = [find](apples) #36, var2 = [add](80, 54), [CALL] # 80 + 54 = 134, var3 = [subtract](var2, var1), [CALL] # 134 - 36 = 98, [return](var3) # 98"
Baker made 62 cakes. Then he made 149 more cakes. He sold 144 of them.How many cakes would baker still have?,"var1 = [find](cakes made initially) # 62, var2 = [find](cakes made later) # 149, var3 = [add](var1, var2), var4 = [find](cakes sold) # 144, var5 = [subtract](var3, var4), [CALL] # 62 + 149 = 211, 211 - 144 = 67, [return](var5) # 67"
A school has 485 pupils. There are 232 girls and the rest are boys.How many boys are there in that school?,"var1 = [find](Pupils in school) # 485, var2 = [find](Girls in school) # 232, var1 = [sub](var1, var2), [CALL] # 485 - 232 = 253, [return](var1) # 253"
53 campers went rowing in the morning 48 campers went rowing in the afternoon and 49 campers went rowing in the evening.How many more campers went rowing in the morning than in the evening?,"var1 = [find](morning campers) # 53, var2 = [find](evening campers) # 49, var3 = [subtract](var1, var2), [CALL] # 53 - 49 = 4, [return](var3) # 4"
"The following week, they decided to go to Lake Huron and Lake Michigan. During their stay there, they caught a total of 30 pikes, 40 sturgeons and 75 herrings. How many fishes did they catch from the two lakes?","var1 = [find](pikes) # 30, var2 = [find](sturgeons) # 40, var1 = [add](var1, var2), [CALL] # 30 + 40 = 70, var2 = [find](herrings) # 75, var1 = [add](var1, var2), [CALL] # 70 + 75 = 145, [return](var1) # 145"
"Joe, Susie's brother, collected all 94 trading cards scattered in his room and placed them in boxes. If a full box can hold a maximum of 8 cards, how many boxes were fully filled?","var1 = [find](trading cards) # 94, var2 = [find](cards per box) # 8, var1 = [divide](var1, var2), [CALL] # 94 / 8 = 11 with a remainder of 6, [return](var1) # 11"
Noah made 12 kg of trail mix for his family's hiking trip. His family ate 8600 g of the trail mix on the hiking trip. How many grams of trail mix did Noah have left?,"var1 = [find](trail mix made) # 12 kg, var2 = [convert](var1, g), [CALL] # 12 kg * 1000 g/kg = 12000 g, var3 = [find](trail mix eaten) # 8600 g, var4 = [subtract](var2, var3), [CALL] # 12000 g - 8600 g = 3400 g, [return](var4) # 3400 g"
Kelly has 22 nintendo games.How many does she need to buy so that she will have 140 games left?,"var1 = [find](needed games) #140, var2 = [subtract](var1, 22), [CALL] # 140 - 22 = 118, [return](var2) # 118"
86 students are going hiking. Each school- bus can take 9 students. How many students are left?,"var1 = [find](students) # 86, var2 = [find](students per bus) # 9, var3 = [divide](var1, var2), [CALL] # 86 / 9 = 9.56, var3 = [round_down](var3), [CALL] # round down(9.56) = 9, var4 = [multiply](var2, var3), [CALL] # 9 * 9 = 81, var5 = [subtract](var1, var4), [CALL] # 86 - 81 = 5, [return](var5) # 5"
3 birds and 4 storks were sitting on the fence. 2 more birds came to join them.How many more birds than storks are sitting on the fence?,"var1 = [find](birds) #3, var2 = [find](storks) #4, var3 = [find](birds joined) #2, var4 = [add](var1, var3), [CALL] # 3 + 2 = 5, var5 = [subtract](var4, var2), [CALL] # 5 - 4 = 1, [return](var5) # 1"
"Austin is putting stickers in a sticker book. He put 8 stickers on the first page, 16 stickers on the second page, 24 stickers on the third page, and 32 stickers on the fourth page. If this pattern continues, how many stickers will Austin put on the fifth page?","var1 = [find](stickers on 1st page) # 8, var2 = [find](stickers added per page) # 8, var3 = [find](number of pages) # 5, var2 = [multiply](var2, var3), var1 = [add](var1, var2), [return](var1) # 40"
15 students split 122 portfolios of paintings. Each student should get the same number of portfolios. How many portfolios of paintings will each of them get?,"var1 = [find](portfolios) # 122, var2 = [find](students) # 15, var3 = [divide](var1, var2), [CALL] # 122 / 15 = 8.13, var3 = [round](var3), [CALL] # [round](8.13) = 8, [return](var3) # 8"
The Razorback shop makes $ 115 dollars off each jersey and $ 25 off each t-shirt. During the Arkansas and Texas tech game they sold 113 t-shirts and 78 jerseys.How much more does a jersey cost than a t-shirt?,"var1 = [find](earnings per jersey) # 115, var2 = [find](earnings per t-shirt) # 25, var3 = [subtract](var1, var2), [CALL] # 115 - 25 = 90, [return](var3) # 90"
"Haley bought 11 new shirts for school. If she returned 6 of them, how many did she end up with?","var1 = [find](shirts bought) # 11, var2 = [find](shirts returned) # 6, var3 = [subtract](var1, var2), [CALL] # 11 - 6 = 5, [return](var3) # 5"
In a school there are 315 girls and 309 boys. There are also 772 teachersHow many people are there in that school?,"var1 = [find](Girls) # 315, var2 = [find](Boys) # 309, var3 = [add](var1, var2), [CALL] # 315 + 309 = 624, var4 = [find](Teachers) # 772, var5 = [add](var3, var4), [CALL] # 624 + 772 = 1396, [return](var5) # 1396"
"Cindy had 41 pieces of candy. She ate six pieces in the morning, and twelve more pieces in the afternoon. How many pieces of candy does she have left?","var1 = [find](Cindy had candy) # 41, var2 = [find](candy eaten in the morning) # 6, var3 = [find](candy eaten in the afternoon) # 12, var4 = [add](var2, var3), var5 = [subtract](var1, var4), [CALL] # 41 - (6 + 12) = 41 - 18 = 23, [return](var5) # 23"
"The first act included 5 clown mobiles, each stuffed with 28 clowns. How many clowns are inside all the clown mobiles combined?","var1 = [find](clowns per mobile) # 28, var2 = [find](number of mobiles) # 5, var1 = [multiply](var1, var2), [CALL] # 28 * 5 = 140, [return](var1) # 140"
Each pack of dvds costs 76 dollars. If there is a discount of 25 dollars on each packHow much do you have to pay to buy each pack?,"var1 = [find](cost of dvds) # 76, var2 = [find](discount amount) # 25, var1 = [subtract](var1, var2), [CALL] # 76 - 25 = 51, [return](var1) # 51"
"At a candy store, there are 3 brown candy boxes, 3 black candy boxes, and 2 blue candy boxes. If 5 boxes are bought, how many candy boxes are left?","var1 = [find](brown boxes) # 3, var2 = [find](black boxes) # 3, var3 = [add](var1, var2), [CALL] # 3 + 3 = 6, var4 = [find](blue boxes) # 2, var5 = [add](var3, var4), [CALL] # 6 + 2 = 8, var6 = [find](boxes bought) # 5, var7 = [subtract](var5, var6), [CALL] # 8 - 5 = 3, [return](var7) # 3"
"Henry and Margo both began traveling around a circular track. Henry is riding his bike, and Margo is walking. It takes Henry 7 minutes to make it all the way around, and Margo takes 12 minutes. How much time will pass until they meet at the starting line?","var1 = [find](Henry takes 7 minutes to make it all the way around) # 7, var2 = [find](Margo takes 12 minutes) # 12, var3 = [lcm](var1,var2), [CALL] # [lcm](7,12) = 84, [return](var3) # 84"
Faye was cutting out some fabric for a friend. She cut a piece that was 3 centimeters wide and had an area of 24 square centimeters. How long was the piece?,"var1 = [find](area) # 24, var2 = [find](width) # 3, var3 = [divide](var1, var2), [CALL] # 24 / 3 = 8, [return](var3) # 8"
"Daniel and his brother Ben went to their grandfather's farm for a few weeks of vacation. During their stay at the farm, they were asked to take care of the animals. One day, his grandfather asked if he could count the total number of sheep that they have. If there are 3 herds of sheep and each herd has 20 sheep, how many sheep do they have in total?","var1 = [find](number of herds) # 3, var2 = [find](number of sheep per herd) # 20, var1 = [multiply](var1, var2), [CALL] # 3 * 20 = 60, [return](var1) # 60"
There are 141 pots. Each pot has 71 flowers and 91 sticks in it.How many flowers are there in all?,"var1 = [find](flowers in a pot) #71, var2 = [multiply](var1, 141), [CALL] # 71 * 141 = 10011, [return](var2) # 10011"
"Ava bagged the plastic bottles after a recycling drive. She placed 45 bottles in the first bag, 53 bottles in the second bag, 61 bottles in the third bag, and 69 bottles in the fourth bag. If this pattern continues, how many plastic bottles will Ava put in the fifth bag?","var1 = [find](""bottles in the first bag"") # 45, var2 = [find](""bottles in the second bag"") # 53, var3 = [find](""bottles in the third bag"") # 61, var4 = [find](""bottles in the fourth bag"") # 69, var5 = [add](var4, 8) # 69 + 8 = 77, [return](var5) # 77"
"Isha's pencil is 12 cubes long. If she gets another pencil that is 12 cubes long, how many cubes long are both pencils?","var1 = [find](pencil is cubes long) # 12, var2 = [find](another pencil is cubes long) # 12, var3 = [add](var1, var2), [CALL] # 12 + 12 = 24, [return](var3) # 24"
44 campers went rowing in the morning 39 campers went rowing in the afternoon and 31 campers went rowing in the evening.How many more campers went rowing in the morning than in the afternoon?,"var1 = [find](Morning campers) # 44, var2 = [find](Afternoon campers) # 39, var1 = [sub](var1, var2), [CALL] # 44 - 39 = 5, [return](var1) # 5"
Paul and Vinnie deliver newspapers. Paul made $14 in tips. Vinnie made $16 more than Paul. How much did Vinnie make?,"var1 = [find](Paul tips) # 14, var2 = [add](var1, 16), [CALL] # 14 + 16 = 30, [return](var2) # 30"
"Being his favorite, Michael has 4 times more flying robots than Tom. If Tom has 3 flying robots, how many flying robots does Michael have?","var1 = [find](Tom flying robots) # 3, var2 = [find](ratio of flying robots between Michael and Tom) # 4, var1 = [multiply](var1, var2), [CALL] # 3 * 4 = 12, [return](var1) # 12"
"John threw a Halloween party where 13 people showed up. If only 6 dressed up, how many people didn't wear costumes?","var1 = [find](total guests) # 13, var2 = [find](guests in costume) # 6, var3 = [subtract](var1, var2), [CALL] # 13 - 6 = 7, [return](var3) # 7"
"Amy had 2 dollars. If she got 13 more dollars for doing chores and 3 more for her birthday, how much money does she have now? ","var1 = [find](starting dollars) # 2, var2 = [find](dollars from chores) # 13, var3 = [find](dollars from birthday) # 3, var4 = [add](var1, var2), [CALL] # 2 + 13 = 15, var5 = [add](var4, var3), [CALL] # 15 + 3 = 18, [return](var5) # 18"
"The cafeteria had fifty-one apples. For lunch they handed out forty-one to students and decided to use the rest to make pies. If each pie takes five apples, how many pies could they make?","var1 = [find](apples) # 51, var2 = [find](apples handed out) # 41, var1 = [subtract](var1, var2), [CALL] # 51 - 41 = 10, var2 = [find](apples per pie) # 5, var3 = [divide](var1, var2), [CALL] # 10 / 5 = 2, [return](var3) # 2"
There are 4 boys and 5 girls in a preschool daycare. How many children are there in the daycare?,"var1 = [find](boys) # 4, var2 = [find](girls) # 5, var3 = [add](var1, var2), [CALL] # 4 + 5 = 9, [return](var3) # 9"
"Yoda Soda is the intergalactic party drink that will have all your friends saying, ""Mmmmmm, good this is!"" You are throwing a party, and you need 5 liters of Yoda Soda for every 12 guests. If you have 36 guests, how many liters of Yoda Soda do you need?","var1 = [find](number of guests) # 36, var2 = [find](liters for each 12 guests) # 5, var3 = [divide](var1, 12), var4 = [multiply](var3, var2), [return](var4) # 15"
Beth has 4 packs of crayons. Each pack has 10 crayons in it. She also has 6 extra crayons. How many crayons does Beth have altogether?,"var1 = [find](packs of crayons) # 4, var2 = [find](crayons per pack) # 10, var3 = [multiply](var1, var2), [CALL] # 4 * 10 = 40, var2 = [find](extra crayons) # 6, var3 = [add](var3, var2), [CALL] # 40 + 6 = 46, [return](var3) # 46"
David did 40 more push-ups but 17 less crunches than Zachary in gym class today. If Zachary did 34 push-ups and 62 crunchesHow many crunches did David do?,"var1 = [find](Zachary push-ups) # 34, var2 = [find](push-up difference) # 40, var3 = [add](var1, var2), var4 = [find](Zachary crunches) # 62, var5 = [find](crunch difference) # 17, var6 = [subtract](var4, var5), [CALL] # 62 - 17 = 45, [return](var6) # 45"
Debby was placing her spare change into stacks. One stack had 4 coins and the other had 8. How many coins did she have total?,"var1 = [find](stack 1) # 4, var2 = [find](stack 2) # 8, var3 = [add](var1, var2), [CALL] # 4 + 8 = 12, [return](var3) # 12"
Mary is baking a cake. The recipe calls for 6 cups of sugar and 9 cups of flour. She already put in 2 cups of flour.How many more cups of flour than cups of sugar does she need to add now?,"var1 = [find](cups of sugar called for) # 6, var2 = [find](total cups of flour called for) # 9, var3 = [find](cups of flour already added) # 2, var4 = [subtract](var2, var3), var5 = [subtract](var4, var1), [CALL] # 9 - 2 = 7, 7 - 6 = 1, [return](var5) # 1"
Frank had 33 pieces of candy. He lost 24 of them. If he put the remaining pieces into bags with 9 pieces in each bagHow many bags would he have?,"var1 = [find](initial candies) # 33, var2 = [find](candies lost) # 24, var3 = [subtract](var1, var2), var4 = [find](candies per bag) # 9, var5 = [divide](var3, var4), [CALL] # (33 - 24) / 9 = 9 / 9 = 1, [return](var5) # 1"
"It is Buddy's first day at a new school and he is feeling very nervous. His day begins with some bacon and egg prepared by his mother. After eating and preparing, Buddy headed out to catch the school bus from the nearest bus stop. Including Buddy, there were 39 students that got on the bus during the first stop. If 29 more students got on the bus at the second stop, how many students are riding the bus?","var1 = [find](students at first stop) # 39, var2 = [find](students at second stop) # 29, var1 = [add](var1, var2), [CALL] # 39 + 29 = 68, [return](var1) # 68"
"During Halloween, she was able to get a lot of candies from trick or treating. She decided to give away some of them to the homeless kids nearby. If she has 60 candies and gave away 40, how many does she have left?","var1 = [find](total number of candies Wendy has) # 60, var2 = [find](candies given away by Wendy) # 40, var1 = [subtract](var1, var2), [CALL] # 60 - 40 = 20, [return](var1) # 20"
A book has 3 chapters. The first chapter is 66 pages long the second chapter is 35 pages long and the third chapter is 24 pages long.How many pages does the book have altogether?,"var1 = [find](pages in chapter 1) #66, var2 = [find](pages in chapter 2) #35, var3 = [add](var1, var2), [CALL] # 66 + 35 = 101, var4 = [find](pages in chapter 3) #24, var5 = [add](var3, var4), [CALL] # 101 + 24 = 125, [return](var5) # 125"
Five red peaches and 14 green peaches are in the basket. How many peaches are in the basket? ,"var1 = [find](red peaches) # 5, var2 = [find](green peaches) # 14, var3 = [add](var1, var2), [CALL] # 5 + 14 = 19, [return](var3) # 19"
Mrs. Snyder made 86 heart cookies. She made 36 red cookies and the rest are pink. How many pink cookies did she make?,"var1 = [find](Mrs. Snyder made heart cookies) # 86, var2 = [find](Mrs. Snyder made red cookies) # 36, var3 = [subtract](var1, var2), [CALL] # 86 - 36 = 50, [return](var3) # 50"
The Ferris wheel in paradise park has some seats. Each seat can hold 9 people. If 18 people can ride the wheel at the same timeHow many seats does the Ferris wheel have?,"var1 = [find](People) # 18, var2 = [find](Seat capacity) # 9, var3 = [div](var1, var2), [CALL] # 18 / 9 = 2, [return](var3) # 2"
There are 124 students making 3 stars each for the school wall. How many stars will they make all together?,"var1 = [find](students) # 124, var2 = [find](stars per student) # 3, var3 = [multiply](var1, var2), [CALL] # 124 * 3 = 372, [return](var3) # 372"
A fast food restaurant had ninety-nine hotdogs. After selling some they had ninety-seven left. How many hotdogs did they sell? ,"var1 = [find](total hotdogs) # 99, var2 = [find](left hotdogs) # 97, var3 = [subtract](var1, var2), [CALL] # 99 - 97 = 2, [return](var3) # 2"
Sum of a number and 15 is 96. Find the number.,"var1 = [find](sum) # 96, var2 = [find](addend) # 15, var1 = [subtract](var1, var2), [return](var1) # 81"
In a school there are 632 girls and 410 boys. 465 more girls joined the school.How many more girls than boys does the school have?,"var1 = [find](boys) #410, var2 = [find](girls) #632, var3 = [add](var2, 465), [CALL] # 632 + 465 = 1097, var4 = [subtract](var3, var1), [CALL] # 1097 - 410 = 687, [return](var4) # 687"
"Debby had twelve pounds of flour. If she bought another four pounds, how many pounds would she have total?","var1 = [find](starting flour) # 12, var2 = [find](new flour) # 4, var1 = [add](var1, var2), [CALL] # 12 + 4 = 16, [return](var1) # 16"
"Paige was helping her mom plant flowers and together they planted 54 seeds. If they put 6 seeds in each flower bed, how many flower beds did they have?","var1 = [find](seeds) # 54, var2 = [find](seeds per flower bed) # 6, var3 = [divide](var1, var2), [CALL] # 54 / 6 = 9, [return](var3) # 9"
Cade had 87 marbles. He gave 8 to Dylan. How many does he have left?,"var1 = [find](Cade had marbles) # 87, var2 = [find](gave to Dylan) # 8, var3 = [subtract](var1, var2), [CALL] # 87 - 8 = 79, [return](var3) # 79"
"One day, Trent and his friends had lunch while sitting at tables of 2. Another day, they had lunch at tables of 8. What is the smallest number of people that could be in the group?","var1 = [find](""tables of 2"") # 2, var2 = [find](""tables of 8"") # 8, var3 = [find_lcm](var1, var2) # [LCM](2,8) = 8, [return](var3) # 8"
Jake has 13 more apples and 17 fewer peaches than Steven. Steven has 8 peaches and 12 apples.How many apples does Jake have?,"var1 = [find](Steven's apples) #12, var2 = [add](var1, 13), [CALL] # 12 + 13 = 25, var3 = [find](Steven's peaches) #8, var4 = [subtract](var3, 17), [CALL] # 8 - 17 = -9, [return](var2) #25"
The Ferris wheel in paradise park has 2 small seats and 23 large seats. Each small seat can hold 14 people and large seat can hold 54 people.How many people can ride the Ferris wheel on small seats?,"var1 = [find](small seats) #2, var2 = [multiply](var1, 14), [CALL] # 2 * 14 = 28, [return](var2) # 28"
A florist needed to use 2 pounds of fertilizer for 9 days and then on the final day use the normal amount plus another 4 pounds. How many pounds of fertilizer will she use all together?,"var1 = [find](fertilizer for 9 days) # 2, var2 = [find](days) # 9, var1 = var1 * var2, [CALL] # 2 * 9 = 18, var2 = [find](fertilizer for final day) # 4, var1 = [add](var1, var2), [CALL] # 18 + 4 = 22, [return](var1) # 22"
Marco and his dad went strawberry picking. Marco's strawberries weighed 15 pounds. If together their strawberries weighed 37 pounds.How much did his dad's strawberries weigh?,"var1 = [find](Marco strawberries) # 15, var2 = [find](total strawberries) # 37, var3 = [subtract](var2, var1), [CALL] # 37 - 15 = 22, [return](var3) # 22"
The third graders are having a fair. They have 90 tickets to sell. They sold 38 tickets the first week and 17 tickets the second week. How many tickets do they have left to sell?,"var1 = [find](tickets to sell) # 90, var2 = [subtract](var1, 38), [CALL] # 90 - 38 = 52, var3 = [subtract](var2, 17), [CALL] # 52 - 17 = 35, [return](var3) # 35"
"Kristen found gift bags in packs of 12 and bows in packs of 5. If Kristen wanted to have the same number of gift bags as bows, what is the smallest number of gift bags she would have to buy?","var1 = [find](gift bags in packs of 12) # 12, var2 = [find](bows in packs of 5) # 5, var3 = [lcm](var1,var2), [CALL] # [lcm](12,5) = 60, [return](var3) # 60"
"Uncle Dave bought 143 ice cream sandwiches. If he wants to give them to his 11 hungry nieces, how many can each niece get?","var1 = [find](ice cream sandwiches) # 143, var2 = [find](nieces) # 11, var3 = [divide](var1, var2), [CALL] # 143 / 11 = 13, [return](var3) # 13"
Bryan has 50 skittles. Ben has 20 M&M's. How many more does Brian have?,"var1 = [find](Bryan skittles) # 50, var2 = [find](Ben M&Ms) # 20, var1 = [subtract](var1, var2), [CALL] # 50 - 20 = 30, [return](var1) # 30"
Sara has 16 red flowers and 24 yellow flowers. She wants to make bouquets with the same number of each color flower in each bouquet. What is the greatest number of bouquets she can make?,"var1 = [find](""red flowers"") # 16, var2 = [find](""yellow flowers"") # 24, var3 = [find_gcd](var1, var2) # GCD(16,24) = 8, [return](var3) # 8"
The perimeter of an equilateral triangle is 54 cm. Find the length of each side of triangle.,"var1 = [find](perimeter) # 54, var2 = [divide](var1, 3) # 54 / 3 = 18, [return](var2) # 18"
Richard and Bruno played miniature golf. Richard's score was 62. Bruno's score was 14 points lower than Richard's score. What was Bruno's score?,"var1 = [find](Richard's score) # 62, var2 = [subtract](var1, 14), [CALL] # 62 - 14 = 48, [return](var2) # 48"
"Melody made 26 cut-outs of Christmas trees with red shiny balls. If she planned to paste 4 of this to the front cover of a certain number of cards, how many cards will she be able to make?","var1 = [find](cut-outs) # 26, var2 = [find](cut-outs per card) # 4, var1 = [divide](var1, var2), [CALL] # 26 / 4 = 6 with a remainder of 2, var4 = [find](remainder) # 2, [return](var1) # 6"
They decided to hold the party in their backyard. If they have 11 sets of tables and each set has 13 chairsHow many chairs do they have in the backyard?,"var1 = [find](sets of tables) #11, var2 = [find](chairs in each set) #13, var1 = [multiply](var1, var2), [CALL] # 11 * 13 = 143, [return](var1) # 143"
If each pack costs 81 dollarsHow much will it cost to buy 33 packs of dvds?,"var1 = [find](cost per pack) # 81, var2 = [find](number of packs) # 33, var3 = [multiply](var1, var2), [CALL] # 81 * 33 = 2673, [return](var3) # 2673"
A book has 3 chapters. The first chapter is 53 pages long the second chapter is 75 pages long and the third chapter is 21 pages long.How many more pages does the first chapter have than the third chapter?,"var1 = [find](Chapter 1 pages) # 53, var2 = [find](Chapter 3 pages) # 21, var3 = [sub](var1, var2), [CALL] # 53 - 21 = 32, [return](var3) # 32"
Haley grew some trees in her backyard. After a typhoon 5 died. If 12 trees were leftHow many trees did she grow?,"var1 = [find](trees left) # 12, var2 = [find](trees died) # 5, var3 = [add](var1, var2), [CALL] # 12 + 5 = 17, [return](var3) # 17"
The base of the parallelogram is 11 inches and its area is 132 Sq. inches. Find the height of the parallelogram.,"var1 = [find](base) # 11, var2 = [find](area) # 132, var3 = [divide](var2, var1) # 132 / 11 = 12, [return](var3) # 12"
"A restaurant has 94 pieces of cutlery. 38 are forks, 27 are knives, and the rest are spoons. How many spoons are there?","var1 = [find](forks) # 38, var2 = [find](knives) # 27, var3 = [add](var1, var2), [CALL] # 38 + 27 = 65, var4 = [find](total cutlery) # 94, var5 = [subtract](var4, var3), [CALL] # 94 - 65 = 29, [return](var5) # 29"
Luke played a trivia game and scored 154 points. If he gained the 11 points in each roundHow many rounds did he play?,"var1 = [find](total points) # 154, var2 = [find](points per round) # 11, var3 = [divide](var1, var2), [CALL] # 154 / 11 = 14, [return](var3) # 14"
"After the aviary was the zoo's swamp area. Penny counted a total of 55 tree frogs, 10 poison frogs and 13 wood frogs. How many frogs was Penny able to count?","var1 = [find](tree frogs) # 55, var2 = [find](poison frogs) # 10, var1 = [add](var1, var2), [CALL] # 55 + 10 = 65, var2 = [find](wood frogs) # 13, var1 = [add](var1, var2), [CALL] # 65 + 13 = 78, [return](var1) # 78"
"In the park, I see 109 dogs. How many legs do I see?","var1 = [find](dogs in park) # 109, var2 = [multiply](var1, 4), [CALL] # 109 * 4 = 436, [return](var2) # 436"
"On the day of the awarding ceremony, Robyn and Lucy decided to sell more cookies during the morning to make sure they get the badge. Lucy sold 19 packs and Robyn sold 16. How many packs did they sell on their last day?","var1 = [find](Robyn cookies) # 16, var2 = [find](Lucy cookies) # 19, var1 = [add](var1, var2), [CALL] # 16 + 19 = 35, [return](var1) # 35"
"Olivia's dad took her and some friends out to eat for her birthday. If each meal costs 7 dollars and her dad paid for 3 meals, how much did he spend?","var1 = [find](meals) # 3, var2 = [find](cost per meal) # 7, var3 = [multiply](var1, var2), [CALL] # 3 * 7 = 21, [return](var3) # 21"
"Kiera is making trail mix out of 16 bags of nuts and 6 bags of dried fruit. She wants each new portion of trail mix to be identical, containing the same combination of bags of nuts and bags of dried fruit, with no bags left over. What is the greatest number of portions of trail mix Kiera can make?","var1 = [find](""bags of nuts"") # 16, var2 = [find](""bags of dried fruit"") # 6, var3 = [find_gcd](var1, var2) # GCD(16,6) = 2, [return](var3) # 2"
"A chef had fourteen apples. If he used eight of them to make a pie, how many apples would he still have? ","var1 = [find](total apples) # 14, var2 = [find](used apples) # 8, var3 = [subtract](var1, var2), [CALL] # 14 - 8 = 6, [return](var3) # 6"
"They planned to serve some cold drinks as well. If they plan to make 9 pitchers of drinks and each pitcher can fill 6 glasses, how many glasses of drinks are they planning to prepare in total?","var1 = [find](number of pitchers) # 9, var2 = [find](glasses per pitcher) # 6, var1 = [multiply](var1, var2), [CALL] # 9 * 6 = 54, [return](var1) # 54"
Josh had 21 marbles in his collection. He found 7 marbles.How many marbles does he have now?,"var1 = [find](Josh's initial marbles) # 21, var2 = [find](marbles found) # 7, var3 = [add](var1, var2), [CALL] # 21 + 7 = 28, [return](var3) # 28"
"Isabella's hair is 18 cubes long. If her hair grows 4 more inches, how long will it be?","var1 = [find](Isabella's hair is cubes long) # 18, var2 = [find](grows in inches) # 4, var3 = [add](var1, var2), [CALL] # 18 + 4 = 22, [return](var3) # 22"
Adam had to wash fourteen loads of clothes. By noon he had only washed eight loads. How many does he still need to wash?,"var1 = [find](total loads) # 14, var2 = [find](loads washed) # 8, var3 = [subtract](var1, var2), [CALL] # 14 - 8 = 6, [return](var3) # 6"
Diane wants to buy a package of cookies. The cookies cost 65 cents. Diane has 27 cents. What's the difference between the cost of the cookies and the money of Diane?,"var1 = [find](cost of cookies) # 65, var2 = [find](Diane money) # 27, var1 = [subtract](var1, var2), [CALL] # 65 - 27 = 38, [return](var1) # 38"
"There are 270 seats in a movie theater. If the movie theater has 9 sections with the same number of seats in each section, how many seats are in each section?","var1 = [find](seats) # 270, var2 = [find](sections) # 9, var3 = [divide](var1, var2), [CALL] # 270 / 9 = 30, [return](var3) # 30"
Winter is almost here and most animals are migrating to warmer countries. There are 18 bird families living near the mountain. If 38 bird families flew away to africa and 80 bird families flew away to asiaHow many bird families flew away for the winter?,"var1 = [find](bird families to Africa) # 38, var2 = [find](bird families to Asia) # 80, var3 = [add](var1, var2), [CALL] # 38 + 80 = 118, [return](var3) # 118"
Christmas came and as usual she received 77 gifts to put under the Christmas tree. She wanted to make other kids happy so she sent 66 of her gifts to the orphanage downtown. How many gifts were left under their Christmas tree?,"var1 = [find](total number of gifts Wendy received) # 77, var2 = [find](gifts given away by Wendy) # 66, var1 = [subtract](var1, var2), [CALL] # 77 - 66 = 11, [return](var1) # 11"
A pet store had 13 siamese cats and 5 house cats. During a sale they sold 10 cats. How many cats do they have left? ,"var1 = [find](siamese cats) # 13, var2 = [find](house cats) # 5, var3 = [add](var1, var2), [CALL] # 13 + 5 = 18, var4 = [subtract](var3, 10), [CALL] # 18 - 10 = 8, [return](var4) # 8"
A farmer had 90 tomatoes in his garden. If he picked 154 of them yesterday and 50 today.How many tomatoes did he pick in all?,"var1 = [find](tomatoes picked yesterday) #154, var2 = [find](tomatoes picked today) #50, var3 = [add](var1, var2), [CALL] # 154 + 50 = 204, [return](var3) # 204"
Adam has two oranges. Michele has two oranges. What's the difference of the number of Adam's oranges and Michele's oranges?,"var1 = [find](""Adam oranges"") # 2, var2 = [find](""Michele oranges"") # 2, var3 = [sub](var1, var2) # 2 - 2 = 0, [return](var3) # 0"
Danny collects bottle caps and wrappers. He found 65 wrappers and 5 bottle caps at the park. Now he has 31 bottle caps and 9 wrappers in his collection.How many more wrappers than bottle caps did danny find at the park?,"var1 = [find](wrappers found) #65, var2 = [find](bottle caps found) #5, var3 = [subtract](var1, var2), [CALL] # 65 - 5 = 60, [return](var3) # 60"
Jerry had some action figures on a shelf in his room. Later he added 2 more action figures to the shelf and removed 7 of the old ones. If there are 10 action figures on his shelf nowHow many action figures did he have initially on the shelf?,"var1 = [find](action figures on the shelf) # 10, var2 = [find](added action figures) # 2, var3 = [find](removed action figures) # 7, var4 = [add](var2,var3), var5 = [subtract](var1,var4), [CALL] # 10 - (2 - 7) = 15, [return](var5) # 15"
"Kale was drawing on scrap paper. He could fit 5 drawings on each page. If he has 6 pages, how many drawings can he make?","var1 = [find](pages) # 6, var2 = [find](drawings per page) # 5, var3 = [multiply](var1, var2), [CALL] # 6 * 5 = 30, [return](var3) # 30"
"For Halloween Oliver got seventy-eight pounds of candy. After giving some to Janet, he had sixty-eight pounds left. How many pounds did he give to Janet? ","var1 = [find](total candy) # 78, var2 = [find](left candy) # 68, var3 = [subtract](var1, var2), [CALL] # 78 - 68 = 10, [return](var3) # 10"
Dave had 17 apps on his phone. After adding some he had 18 left.How many apps did he add?,"var1 = [find](Apps left) # 18, var2 = [find](Initial apps) # 17, var3 = [sub](var1, var2), [CALL] # 18 - 17 = 1, [return](var3) # 1"
"Susie and her sister gathered all 98 of their teddy bears and placed them on the shelves in their bedroom. If every shelf can carry a maximum of 7 teddy bears, how many shelves will be filled?","var1 = [find](teddy bears) # 98, var2 = [find](teddy bears per shelf) # 7, var1 = [divide](var1, var2), [CALL] # 98 / 7 = 14, [return](var1) # 14"
