Unnamed: 0,prompt,summary,fr_prompt,fr_summary
1338,"There are 9 students in the class and 27 Skittles. If the Skittles are divided equally among the students, how many does each student get?","var1 = find(Skittles), var2 = find(students), var3 = divide(var1, var2), CALL, var4 = multiply(var3, var2), CALL, var5 = subtract(var1, var4), CALL, return(var3)","Il y a 9 élèves dans la classe et 27 Skittles. Si les quilles sont réparties équitablement entre les élèves, combien en reçoit chaque élève ?","var1 = trouver(Skittles), var2 = trouver(étudiants), var3 = diviser(var1, var2), APPEL, var4 = multiplier(var3, var2), APPEL, var5 = soustraire(var1, var4), APPEL, retour(var3 )"
607,Baker's friend bought 137 cakes from him. If he had made 169 cakes initiallyHow many cakes would baker still have?,"var1 = find(cakes baker made initially), var2 = find(cakes baker friend bought), var3 = subtract(var1, var2), CALL, return(var3)","L'ami de Baker lui a acheté 137 gâteaux. S'il avait fait 169 gâteaux au départ, combien de gâteaux le boulanger aurait-il encore ?","var1 = trouver(gâteaux boulanger fait initialement), var2 = trouver(gâteaux boulanger ami acheté), var3 = soustraire(var1, var2), CALL, return(var3)"
1212,"Faye was placing her pencils into rows with eight pencils in each row. If she had thirty-two pencils, how many rows could she make?","var1 = find(pencils), var2 = find(pencils per row), var3 = divide(var1, var2), CALL, return(var3)","Faye plaçait ses crayons en rangées avec huit crayons dans chaque rangée. Si elle avait trente-deux crayons, combien de rangées pourrait-elle faire ?","var1 = trouver(crayons), var2 = trouver(crayons par ligne), var3 = diviser(var1, var2), CALL, return(var3)"
1643,Alvin had 57 marbles and played two games. He lost 18 marbles during the first game. He won 25 marbles during the second game. How many marbles did Alvin have then?,"var1 = find(total marbles), var2 = subtract(var1, 18), CALL, var3 = add(var2, 25), CALL, return(var3)",Alvin avait 57 billes et a joué deux matchs. Il a perdu 18 billes lors du premier match. Il a remporté 25 billes lors du deuxième match. Combien de billes Alvin avait-il alors ?,"var1 = trouver(total billes), var2 = soustraire(var1, 18), APPEL, var3 = ajouter(var2, 25), APPEL, retour(var3)"
421,"Rachel had to complete 9 pages of math homework, 11 pages of reading homework and 29 more pages of biology homework.How many pages of math and reading homework did she have to complete?","var1 = find(math homework), var2 = find(reading homework), var3 = add(var1, var2), CALL, return(var3)","Rachel devait terminer 9 pages de devoirs de mathématiques, 11 pages de devoirs de lecture et 29 pages supplémentaires de devoirs de biologie. Combien de pages de devoirs de mathématiques et de lecture devait-elle terminer ?","var1 = find(devoirs de maths), var2 = find(devoirs de lecture), var3 = add(var1, var2), CALL, return(var3)"
846,Edward spent $2 on a board game and then he bought 4 action figures for $7 each. How much money did he spend on the game and figures?,"var1 = find(board game cost), var2 = find(action figures), var3 = find(figure cost each), var2 = var2 * var3, CALL, var1 = add(var1, var2), CALL, return(var1)","Edward a dépensé 2 $ pour un jeu de société, puis il a acheté 4 figurines articulées pour 7 $ chacune. Combien d'argent a-t-il dépensé pour le jeu et les figurines ?","var1 = trouver (coût du jeu de société), var2 = trouver (figurines d'action), var3 = trouver (coût de la figure chacun), var2 = var2 * var3, CALL, var1 = add(var1, var2), CALL, return(var1)"
2320,The Spurs basketball team has 22 players. Each player has eleven basketballs. How many basketballs do they have in all? ,"var1 = find(players), var2 = find(basketballs per player), var3 = multiply(var1, var2), CALL, return(var3)",L'équipe de basket des Spurs compte 22 joueurs. Chaque joueur a onze ballons de basket. Combien de ballons de basket ont-ils en tout ?,"var1 = trouver(joueurs), var2 = trouver(ballons de basket par joueur), var3 = multiplier(var1, var2), CALL, return(var3)"
689,Dave had some apps on his phone. After deleting 18 of them he had 5 left.How many apps did he have on his phone at the start?,"var1 = find(Apps left), var2 = find(Apps deleted), var3 = add(var1, var2), CALL, return(var3)","Dave avait des applications sur son téléphone. Après en avoir supprimé 18, il en restait 5. Combien d'applications avait-il sur son téléphone au début ?","var1 = find(Applications restantes), var2 = find(Applications supprimées), var3 = add(var1, var2), CALL, return(var3)"
1252,Shirley sold 54 boxes of Trefoils. How many cases of 6 boxes does Shirley need to deliver?,"var1 = find(boxes sold), var2 = find(boxes per case), var3 = divide(var1, var2), CALL, var4 = multiply(var3, var2), CALL, var5 = subtract(var1, var4), CALL, return(var3)",Shirley a vendu 54 boîtes de Trèfles. Combien de caisses de 6 boîtes Shirley doit-elle livrer ?,"var1 = trouver(boîtes vendues), var2 = trouver(boîtes par caisse), var3 = diviser(var1, var2), APPEL, var4 = multiplier(var3, var2), APPEL, var5 = soustraire(var1, var4), APPEL, retour(var3)"
366,Debby bought 95 soda bottles and 180 water bottles when they were on sale. If she drank 15 water bottles and 54 soda bottles a dayHow many days would the water bottles last?,"var1 = find(soda bottles), var2 = find(bottles drank per day), var3 = divide(var1, var2), var4 = find(water bottles), var5 = find(bottles drank per day), var6 = divide(var4, var5), CALL, return(var6)","Debby a acheté 95 bouteilles de soda et 180 bouteilles d'eau lorsqu'elles étaient en solde. Si elle buvait 15 bouteilles d'eau et 54 bouteilles de soda par jour, combien de jours dureraient les bouteilles d'eau ?","var1 = trouver(bouteilles de soda), var2 = trouver(bouteilles bues par jour), var3 = diviser(var1, var2), var4 = trouver(bouteilles d'eau), var5 = trouver(bouteilles bues par jour), var6 = diviser(var4 , var5), APPEL, retour(var6)"
985,Gwen had ten fish and her sister had five fish. How many fish did they have total?,"var1 = find(Gwen fish), var2 = find(sister fish), var1 = add(var1, var2), CALL, return(var1)",Gwen avait dix poissons et sa soeur cinq poissons. Combien de poissons avaient-ils au total ?,"var1 = trouver(poisson Gwen), var2 = trouver(poisson soeur), var1 = ajouter(var1, var2), CALL, return(var1)"
15,An industrial machine worked for 5 minutes. It can make 4 shirts a minute.How many shirts did machine make?,"var1 = find(machine worked), var2 = find(shirts a minute), var3 = multiply(var1, var2), CALL, return(var3)",Une machine industrielle a fonctionné pendant 5 minutes. Il peut fabriquer 4 chemises par minute. Combien de chemises la machine a-t-elle fabriquées ?,"var1 = trouver (machine travaillée), var2 = trouver (chemises par minute), var3 = multiplier (var1, var2), CALL, return (var3)"
2324,Brian has 39 pencils. He gives 18 pencils to a friend. He buys 22 more pencils. How many pencils does Brian have now?,"var1 = find(Brian has pencils), var2 = find(pencils given to friend), var3 = find(pencils bought), var4 = subtract(var1, var2), var5 = add(var4, var3), CALL, return(var5)",Brian a 39 crayons. Il donne 18 crayons à un ami. Il achète 22 autres crayons. Combien de crayons Brian a-t-il maintenant ?,"var1 = trouver(Brian a des crayons), var2 = trouver(crayons donnés à un ami), var3 = trouver(crayons achetés), var4 = soustraire(var1, var2), var5 = ajouter(var4, var3), CALL, return(var5 )"
780,A lawn care company bought 4 lawnmower blade for $8 each. They also bought a spool of weed eater string for $7. How much money did they spend on supplies?,"var1 = find(blades), var2 = find(blade cost), var1 = var1 * var2, CALL, var2 = find(string cost), var1 = add(var1, var2), CALL, return(var1)",Une entreprise d'entretien des pelouses a acheté 4 lames de tondeuse à gazon pour 8 $ chacune. Ils ont également acheté une bobine de ficelle pour 7 $. Combien d'argent ont-ils dépensé en fournitures?,"var1 = trouver (lames), var2 = trouver (coût de la lame), var1 = var1 * var2, APPEL, var2 = trouver (coût de la chaîne), var1 = ajouter (var1, var2), APPEL, retour (var1)"
1814,"There were 3,409 pieces of candy in a jar. If 145 pieces were red and the rest were blue, how many were blue?","var1 = find(total candies), var2 = find(red candies), var3 = subtract(var1, var2), CALL, return(var3)","Il y avait 3 409 bonbons dans un bocal. Si 145 pièces étaient rouges et que le reste était bleu, combien étaient bleus ?","var1 = trouver(nombre total de bonbons), var2 = trouver(bonbons rouges), var3 = soustraire(var1, var2), CALL, return(var3)"
2113,"Lastly, Andrew tried to compute his expenses for the game night. If he spent $9.00 for each game they played and they played a total of 5 games, how much money did he spend that night?","var1 = find(amount spent per game), var2 = find(total number of games played), var1 = multiply(var1, var2), CALL, return(var1)","Enfin, Andrew a essayé de calculer ses dépenses pour la soirée de jeu. S'il a dépensé 9,00 $ pour chaque jeu auquel ils ont joué et qu'ils ont joué un total de 5 jeux, combien d'argent a-t-il dépensé ce soir-là ?","var1 = find(montant dépensé par jeu), var2 = find(nombre total de jeux joués), var1 = multiplier(var1, var2), CALL, return(var1)"
740,"At the arcade Debby spent 2 tickets on a hat, 10 on a stuffed animal and 2 on a yoyo. How many tickets did she spend total? ","var1 = find(tickets on hat), var2 = find(tickets on stuffed animal), var3 = find(tickets on yoyo), var4 = add(var1, var2), CALL, var5 = add(var4, var3), CALL, return(var5)","À l'arcade, Debby a dépensé 2 billets pour un chapeau, 10 pour un animal en peluche et 2 pour un yoyo. Combien de billets a-t-elle dépensé au total ?","var1 = find(tickets on hat), var2 = find(tickets on peluche), var3 = find(tickets on yoyo), var4 = add(var1, var2), CALL, var5 = add(var4, var3), CALL, retour(var5)"
701,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped 39 inches. The grasshopper jumped 19 inches farther than the frog and the mouse jumped 12 inches lesser than the frog.How far did the mouse jump?","var1 = find(Grasshopper jump), var2 = find(Jump difference), var3 = sub(var1, var2), CALL, var4 = find(Mouse jump), var5 = sub(var3, var4), CALL, return(var5)","La sauterelle, la grenouille et la souris ont fait un concours de sauts. La sauterelle a sauté de 39 pouces. La sauterelle a sauté 19 pouces de plus que la grenouille et la souris a sauté 12 pouces de moins que la grenouille. Quelle distance la souris a-t-elle sautée ?","var1 = trouver (saut de sauterelle), var2 = trouver (différence de saut), var3 = sub(var1, var2), APPEL, var4 = trouver (saut de souris), var5 = sub(var3, var4), APPEL, retour (var5)"
2374,Tyler had 15 dogs. Each dog had five puppies. How many puppies does Tyler now have?,"var1 = find(dogs), var2 = find(puppies per dog), var3 = multiply(var1, var2), CALL, return(var3)",Tyler avait 15 chiens. Chaque chien avait cinq chiots. Combien de chiots Tyler a-t-il maintenant ?,"var1 = trouver(chiens), var2 = trouver(chiots par chien), var3 = multiplier(var1, var2), CALL, return(var3)"
1767,"A number machine changes the value of the numbers placed inside it. My number machine will add 15 to a number and then subtract 6 from the sum. If I put in the number 68, what number will come out of the machine?","var1 = find(original number), var2 = add(var1, 15), var3 = subtract(var2, 6), return(var3)","Une machine à nombres modifie la valeur des nombres placés à l'intérieur. Ma machine à numéroter ajoutera 15 à un nombre, puis soustraira 6 de la somme. Si je mets le nombre 68, quel nombre sortira de la machine ?","var1 = trouver (nombre d'origine), var2 = ajouter (var1, 15), var3 = soustraire (var2, 6), retourner (var3)"
1963,Trevor counted 77 coins in his bank. He counted 29 quarters. The rest are dimes. How many more coints of the total than quarts does Trevor have?,"var1 = find(total coins), var2 = find(quarters), var3 = subtract(var1, var2), return(var3)",Trevor a compté 77 pièces dans sa banque. Il a compté 29 trimestres. Le reste sont des sous. Combien de pièces de plus du total que de pintes Trevor a-t-il ?,"var1 = trouver(pièces totales), var2 = trouver(quartiers), var3 = soustraire(var1, var2), retour(var3)"
1966,The Razorback T-shirt Shop makes $9 dollars off each t-shirt sold. During the Arkansas and Texas Tech game they sold 245 t-shirts. How much money did they make from selling the t-shirts?,"var1 = find(dollars per tshirt), var2 = find(tshirts sold), var3 = multiply(var1, var2), CALL, return(var3)","La boutique de t-shirts Razorback fait 9 dollars de réduction sur chaque t-shirt vendu. Pendant le match Arkansas et Texas Tech, ils ont vendu 245 t-shirts. Combien d'argent ont-ils gagné en vendant les t-shirts ?","var1 = trouver(dollars par tshirt), var2 = trouver(tshirts vendus), var3 = multiplier(var1, var2), CALL, return(var3)"
1775,Adam has five more apples than Jackie. Jackie has nine apples. How many apples does Adam have?,"var1 = find(Jackie's apples), var2 = find(apples added by Adam), var3 = add(var1, var2), CALL, return(var3)",Adam a cinq pommes de plus que Jackie. Jackie a neuf pommes. Combien de pommes Adam a-t-il ?,"var1 = find(pommes de Jackie), var2 = find(pommes ajoutées par Adam), var3 = add(var1, var2), CALL, return(var3)"
1649,Paul had 28 strawberries in his basket. He picked 35 more strawberries. How many strawberries did he have then?,"var1 = find(Paul's strawberries), var2 = find(strawberries picked), var1 = add(var1, var2), CALL, return(var1)",Paul avait 28 fraises dans son panier. Il a cueilli 35 autres fraises. Combien de fraises avait-il alors ?,"var1 = trouver(les fraises de Paul), var2 = trouver(fraises cueillies), var1 = ajouter(var1, var2), CALL, return(var1)"
2135,"Alexa is reading a Nancy Drew mystery. There are 95 pages in her book. She read 18 pages the first day. The next day, Alexa just couldn't stop reading. She read 58 pages. How many pages does Alexa have left to read?","var1 = find(book pages), var2 = subtract(var1, 18), var3 = subtract(var2, 58), return(var3)","Alexa lit un mystère de Nancy Drew. Il y a 95 pages dans son livre. Elle a lu 18 pages le premier jour. Le lendemain, Alexa ne pouvait tout simplement pas s'arrêter de lire. Elle a lu 58 pages. Combien de pages Alexa reste-t-il à lire ?","var1 = trouver(pages de livre), var2 = soustraire(var1, 18), var3 = soustraire(var2, 58), retourner(var3)"
637,"They decided to hold the party in their backyard. They have 2 sets of tables, each having the same number of chairs. If there are a total of 12 chairs in the backyardHow many chairs are there for each table?","var1 = find(total chairs), var2 = find(number of sets), var1 = divide(var1, var2), CALL, return(var1)","Ils ont décidé d'organiser la fête dans leur jardin. Ils ont 2 ensembles de tables, chacun ayant le même nombre de chaises. S'il y a un total de 12 chaises dans le jardin, combien y a-t-il de chaises pour chaque table ?","var1 = trouver(nombre total de chaises), var2 = trouver(nombre d'ensembles), var1 = diviser(var1, var2), CALL, return(var1)"
1017,"If one pack costs 11 dollars, how many packs of DVD's can you buy with 110 dollars?","var1 = find(cost of one pack), var2 = find(amount of money), var1 = divide(var2, var1), CALL, return(var1)","Si un pack coûte 11 dollars, combien de packs de DVD pouvez-vous acheter avec 110 dollars ?","var1 = trouver(coût d'un pack), var2 = trouver(montant d'argent), var1 = diviser(var2, var1), CALL, return(var1)"
1700,Tina had a large collection of beanie babies. She gave 8 beanie babies to her cousin. She gave half that amount to her sister. She gave 36 beanie babies to needy children. She kept 12 for herself. How many beanie babies were in Tina's collection at first?,"var1 = find(Tina gave to cousin), var2 = divide(var1, 2), var3 = add(var1, var2), var4 = find(beanie babies to charity), var5 = add(var3, var4), var6 = find(Tina kept), var7 = add(var5, var6), return(var7)",Tina avait une grande collection de beanie babies. Elle a donné 8 beanie babies à sa cousine. Elle a donné la moitié de ce montant à sa sœur. Elle a donné 36 beanie babies à des enfants nécessiteux. Elle en a gardé 12 pour elle. Combien y avait-il de beanie babies dans la collection de Tina au départ ?,"var1 = trouver (Tina a donné au cousin), var2 = diviser (var1, 2), var3 = ajouter (var1, var2), var4 = trouver (beanie babies à la charité), var5 = ajouter (var3, var4), var6 = trouver (Tina a gardé), var7 = add(var5, var6), return(var7)"
314,Paco had 22 sweet cookies and 75 salty cookies. He ate 15 sweet cookies and 54 salty cookies.How many sweet cookies did Paco have left?,"var1 = find(sweet cookies), var2 = find(salty cookies), var3 = subtract(var1, 15), var4 = subtract(var2, 54), CALL, return(var3)",Paco avait 22 biscuits sucrés et 75 biscuits salés. Il a mangé 15 biscuits sucrés et 54 biscuits salés. Combien de biscuits sucrés Paco avait-il laissé ?,"var1 = trouver(biscuits sucrés), var2 = trouver(biscuits salés), var3 = soustraire(var1, 15), var4 = soustraire(var2, 54), APPEL, retour(var3)"
1983,"There was 1,050 ml of tea in a pot. Anna poured the tea into some cups. If there were 65 ml of tea in each cup, how much tea was left in the pot?","var1 = find(tea in pot), var2 = find(tea per cup), var3 = divide(var1, var2), CALL, var3 = round_down(var3), CALL, var4 = multiply(var2, var3), CALL, var5 = subtract(var1, var4), CALL, return(var5)","Il y avait 1 050 ml de thé dans une théière. Anna a versé le thé dans des tasses. S'il y avait 65 ml de thé dans chaque tasse, combien de thé restait-il dans la théière ?","var1 = trouver(thé en pot), var2 = trouver(thé par tasse), var3 = diviser(var1, var2), CALL, var3 = round_down(var3), CALL, var4 = multiplier(var2, var3), CALL, var5 = soustraire(var1, var4), APPEL, retour(var5)"
2268,"A school buys 1,093 chairs. If it wants to distribute them equally into 35 classrooms, how many more chairs should be purchased?","var1 = find(chairs), var2 = find(classrooms), var3 = divide(var1, var2), CALL, var3 = round_down(var3), CALL, var4 = multiply(var2, var3), CALL, var5 = subtract(var1, var4), CALL, var6 = subtract(var2, var5), CALL, return(var6)","Une école achète 1 093 chaises. S'il veut les répartir également dans 35 salles de classe, combien de chaises supplémentaires faudrait-il acheter ?","var1 = trouver(chaises), var2 = trouver(salles de classe), var3 = diviser(var1, var2), APPEL, var3 = arrondir(var3), APPEL, var4 = multiplier(var2, var3), APPEL, var5 = soustraire(var1 , var4), APPEL, var6 = soustraire(var2, var5), APPEL, retour(var6)"
2071,"The wolves, though accustomed to cold weather, also wanted to move away from the incoming winter. If there are 43 packs of wolves living in the forest and 31 packs went away, how many wolf packs were left in the forest?","var1 = find(wolf packs in the forest), var2 = find(wolf packs migrated), var1 = subtract(var1, var2), CALL, return(var1)","Les loups, bien qu'habitués au froid, voulaient aussi s'éloigner de l'hiver qui arrivait. S'il y a 43 meutes de loups vivant dans la forêt et que 31 meutes ont disparu, combien de meutes de loups sont restées dans la forêt ?","var1 = trouver(meutes de loups dans la forêt), var2 = trouver(meutes de loups migrées), var1 = soustraire(var1, var2), APPEL, retour(var1)"
1540,"It's spring break at Rosewood High so Rachel and her family decided to take a trip across Europe. Since Rachel has always been fascinated by the French people, they began their tour with a visit to France. During their stay there, Rachel went to the famous Eiffel Tower. If she climbed 567 flights of stairs going up and 325 going down, what is the total number of steps that she took?","var1 = find(up stairs), var2 = find(down stairs), var1 = add(var1, var2), CALL, return(var1)","C'est les vacances de printemps à Rosewood High alors Rachel et sa famille ont décidé de faire un voyage à travers l'Europe. Comme Rachel a toujours été fascinée par les Français, ils ont commencé leur tournée par une visite en France. Pendant leur séjour là-bas, Rachel s'est rendue à la célèbre Tour Eiffel. Si elle a monté 567 volées d'escaliers en montée et 325 en descente, quel est le nombre total de marches qu'elle a parcourues ?","var1 = trouver (en haut des escaliers), var2 = trouver (en bas des escaliers), var1 = ajouter (var1, var2), CALL, return (var1)"
2156,"Morgan has 65 red pens, 45 blue pens, and 58 black pens. How many pens does she have?","var1 = find(Morgan red pens), var2 = find(Morgan blue pens), var1 = add(var1, var2), CALL, var2 = find(Morgan black pens), var1 = add(var1, var2), CALL, return(var1)","Morgan a 65 stylos rouges, 45 stylos bleus et 58 stylos noirs. Combien de stylos a-t-elle ?","var1 = trouver (stylos rouges Morgan), var2 = trouver (stylos bleus Morgan), var1 = ajouter (var1, var2), APPEL, var2 = trouver (stylos noirs Morgan), var1 = ajouter (var1, var2), APPEL, retour (var1)"
2370,There are 96 cupcakes for 8 children to share. How much will each person get if they share the cupcakes equally?,"var1 = find(cupcakes for sharing), var2 = find(children sharing), var3 = divide(var1, var2), CALL, return(var3)",Il y a 96 cupcakes à partager pour 8 enfants. Combien chaque personne recevra-t-elle si elle partage les cupcakes à parts égales ?,"var1 = trouver (cupcakes à partager), var2 = trouver (partage d'enfants), var3 = diviser (var1, var2), APPEL, retour (var3)"
700,If each bag has 3 cookies and you had 21 cookies in totalHow many bags of cookies do you have?,"var1 = find(Cookies), var2 = find(Bag cookies), var3 = div(var1, var2), return(var3)","Si chaque sac contient 3 cookies et que vous avez 21 cookies au total, combien de sacs de cookies avez-vous ?","var1 = find(Cookies), var2 = find(Bag cookies), var3 = div(var1, var2), return(var3)"
1660,"Lex read a 420 page book about music and instruments. If he can read exactly 30 pages a day, how many days will it take Lex to finish reading the book?","var1 = find(book pages), var2 = find(pages read per day), var1 = divide(var1, var2), CALL, return(var1)","Lex a lu un livre de 420 pages sur la musique et les instruments. S'il peut lire exactement 30 pages par jour, combien de jours faudra-t-il à Lex pour finir de lire le livre ?","var1 = trouver(pages du livre), var2 = trouver(pages lues par jour), var1 = diviser(var1, var2), CALL, return(var1)"
657,They decided to hold the party in their backyard. If they have 5 sets of tables and each set has 10 chairsHow many more chairs than tables do they have?,"var1 = find(sets of tables), var2 = find(chairs in each set), var2 = multiply(var1, var2), CALL, var3 = subtract(var2, var1), CALL, return(var3)","Ils ont décidé d'organiser la fête dans leur jardin. S'ils ont 5 ensembles de tables et que chaque ensemble a 10 chaises, combien de chaises ont-ils de plus que de tables ?","var1 = trouver(ensembles de tables), var2 = trouver(chaises dans chaque ensemble), var2 = multiplier(var1, var2), CALL, var3 = soustraire(var2, var1), CALL, return(var3)"
48,Baker made 149 cakes and 91 pastries. If he sold 10 cakes and 90 pastriesHow many cakes would baker still have?,"var1 = find(cakes), var2 = find(pastries), var3 = subtract(var1, 10), CALL, var4 = subtract(var2, 90), CALL, return(var3)","Baker a fait 149 gâteaux et 91 pâtisseries. S'il vendait 10 gâteaux et 90 pâtisseries, combien de gâteaux le boulanger aurait-il encore ?","var1 = trouver(gâteaux), var2 = trouver(pâtisseries), var3 = soustraire(var1, 10), CALL, var4 = soustraire(var2, 90), CALL, return(var3)"
751,"A chef had fourteen apples. If he used eight of them to make a pie, how many apples would he still have? ","var1 = find(total apples), var2 = find(used apples), var3 = subtract(var1, var2), CALL, return(var3)","Un chef avait quatorze pommes. S'il en utilisait huit pour faire une tarte, combien aurait-il encore de pommes ?","var1 = trouver(nombre total de pommes), var2 = trouver(pommes utilisées), var3 = soustraire(var1, var2), CALL, return(var3)"
2081,Cora sliced 18 kg of green apples for a party. She divided the apple slices equally between 5 large bowls. How many grams of apple slices did Cora put in each bowl?,"var1 = find(total apples), var2 = multiply(var1, 1000), var3 = find(number of bowls), var2 = divide(var2, var3), return(var2)",Cora a tranché 18 kg de pommes vertes pour une fête. Elle a divisé les tranches de pomme également entre 5 grands bols. Combien de grammes de tranches de pomme Cora a-t-elle mis dans chaque bol ?,"var1 = trouver(nombre total de pommes), var2 = multiplier(var1, 1000), var3 = trouver(nombre de bols), var2 = diviser(var2, var3), retour(var2)"
1322,For Bianca's birthday 5 of her friends gave her 6 dollars. How much money did she get for her birthday?,"var1 = find(dollars per friend), var2 = find(friends), var3 = multiply(var1, var2), CALL, return(var3)","Pour l'anniversaire de Bianca, 5 de ses amis lui ont donné 6 dollars. Combien d'argent a-t-elle reçu pour son anniversaire ?","var1 = trouver(dollars par ami), var2 = trouver(amis), var3 = multiplier(var1, var2), CALL, return(var3)"
2031,Finn has 89 goldfish. 32 of the goldfish die. How many goldfish are left?,"var1 = find(Finn has goldfish), var2 = find(goldfish die), var3 = subtract(var1, var2), CALL, return(var3)",Finn a 89 poissons rouges. 32 des poissons rouges meurent. Combien reste-t-il de poissons rouges ?,"var1 = trouver (Finn a un poisson rouge), var2 = trouver (le poisson rouge meurt), var3 = soustraire (var1, var2), APPEL, retour (var3)"
1842,"Susie and her sister gathered all 98 of their teddy bears and placed them on the shelves in their bedroom. If every shelf can carry a maximum of 7 teddy bears, how many shelves will be filled?","var1 = find(teddy bears), var2 = find(teddy bears per shelf), var1 = divide(var1, var2), CALL, return(var1)","Susie et sa sœur ont rassemblé leurs 98 ours en peluche et les ont placés sur les étagères de leur chambre. Si chaque étagère peut contenir un maximum de 7 ours en peluche, combien d'étagères seront remplies ?","var1 = trouver(ours en peluche), var2 = trouver(ours en peluche par étagère), var1 = diviser(var1, var2), CALL, return(var1)"
1008,"Tiffany had six pages of math homework and four pages of reading homework. If each page had three problems on it, how many problems did she have to complete total?","var1 = find(math pages), var2 = find(reading pages), var1 = add(var1, var2), CALL, var2 = find(problems per page), var3 = multiply(var1, var2), CALL, return(var3)","Tiffany avait six pages de devoirs de mathématiques et quatre pages de devoirs de lecture. Si chaque page comportait trois problèmes, combien de problèmes devait-elle résoudre au total ?","var1 = trouver(pages mathématiques), var2 = trouver(pages de lecture), var1 = ajouter(var1, var2), APPEL, var2 = trouver(problèmes par page), var3 = multiplier(var1, var2), APPEL, retour(var3 )"
843,"A new building needed 14 windows. The builder had already installed 5 of them. If it takes 4 hours to install each window, how long will it take him to install the rest?","var1 = find(windows), var2 = find(installed windows), var1 = subtract(var1, var2), CALL, var2 = find(hours per window), var3 = multiply(var1, var2), CALL, return(var3)","Un nouveau bâtiment avait besoin de 14 fenêtres. Le constructeur en avait déjà installé 5. S'il lui faut 4 heures pour installer chaque fenêtre, combien de temps lui faudra-t-il pour installer le reste ?","var1 = find(windows), var2 = find(installed windows), var1 = subtract(var1, var2), CALL, var2 = find(hours per window), var3 = multiplier(var1, var2), CALL, return(var3)"
2393,"The map led them through the forest and into a cave. To open the cave doors, they need to put weights on the switch. If the switch already has 234 lbs. of weights and the total needed is 712 lbs., how much more weight to they need to add?","var1 = find(total weight needed), var2 = find(current weight on switch), var1 = subtract(var1, var2), CALL, return(var1)","La carte les conduisit à travers la forêt et dans une grotte. Pour ouvrir les portes de la grotte, ils doivent mettre des poids sur l'interrupteur. Si le commutateur a déjà 234 lbs. de poids et le total nécessaire est de 712 livres, combien de poids supplémentaires doivent-ils ajouter ?","var1 = trouver (poids total nécessaire), var2 = trouver (poids actuel sur le commutateur), var1 = soustraire (var1, var2), APPEL, retour (var1)"
1149,"A group of 8 friends were playing a video game. In the game, each player started with 8 lives. How many lives did they have totaled?","var1 = find(friends playing), var2 = find(lives per player), var3 = multiply(var1, var2), CALL, return(var3)","Un groupe de 8 amis jouait à un jeu vidéo. Dans le jeu, chaque joueur a commencé avec 8 vies. Combien de vies totalisaient-ils ?","var1 = trouver(amis jouant), var2 = trouver(vies par joueur), var3 = multiplier(var1, var2), CALL, return(var3)"
547,There were 8 people on the bus. At the next stop 12 more people got on the bus and 3 people got off.How many people are there on the bus now?,"var1 = find(people on bus), var2 = find(new passengers), var3 = add(var1, var2), var4 = find(people who got off), var5 = subtract(var3, var4), CALL, return(var5)","Il y avait 8 personnes dans le bus. Au prochain arrêt, 12 autres personnes sont montées dans le bus et 3 personnes en sont descendues. Combien y a-t-il de personnes dans le bus maintenant ?","var1 = trouver(personnes dans le bus), var2 = trouver(nouveaux passagers), var3 = ajouter(var1, var2), var4 = trouver(personnes qui sont descendues), var5 = soustraire(var3, var4), APPEL, retour(var5 )"
2059,"Georgia has 4 yellow buttons, 2 black buttons and 3 green buttons. She gives some of the buttons to Mary, and she has 5 left. How many buttons did Georgia give to Marry?","var1 = find(yellow buttons), var2 = find(black buttons), var3 = add(var1, var2), CALL, var4 = find(green buttons), var5 = add(var3, var4), CALL, var6 = find(buttons left), var7 = subtract(var5, var6), CALL, return(var7)","La Géorgie a 4 boutons jaunes, 2 boutons noirs et 3 boutons verts. Elle donne quelques-uns des boutons à Marie, et il lui en reste 5. Combien de boutons Georgia a-t-elle donné à Mary ?","var1 = trouver(boutons jaunes), var2 = trouver(boutons noirs), var3 = ajouter(var1, var2), APPEL, var4 = trouver(boutons verts), var5 = ajouter(var3, var4), APPEL, var6 = trouver( boutons gauche), var7 = subtract(var5, var6), CALL, return(var7)"
2227,"Mrs. Wilson, the math teacher, has 18 logic puzzles and 9 visual puzzles that she wants to group into sets for students who finish their tests early. Mrs. Wilson wants each set to be identical, containing the same combination of logic puzzles and visual puzzles, with no puzzles left over. What is the greatest number of sets she can create?","var1 = find(logic puzzles), var2 = find(visual puzzles), var3 = gcd(var1, var2), return(var3)","Mme Wilson, la professeure de mathématiques, a 18 énigmes logiques et 9 énigmes visuelles qu'elle souhaite regrouper en séries pour les élèves qui terminent leurs tests plus tôt. Mme Wilson veut que chaque ensemble soit identique, contenant la même combinaison d'énigmes logiques et d'énigmes visuelles, sans énigmes restantes. Quel est le plus grand nombre d'ensembles qu'elle peut créer ?","var1 = find(énigmes logiques), var2 = find(énigmes visuelles), var3 = pgcd(var1, var2), return(var3)"
