prompt,summary
"The number of students who meet the sports standards in Guangming Primary School accounts for (3/5) of the total number of students in the school, which is exactly 270. How many students are there in the school?","var1 = [find](proportion of students meeting sports standards) #3/5, var2 = [find](total number of students in school) #unknown, var3 = [multiply](var1, var2) # (3/5) * var2 = 270, var2 = [divide](270, var1) # 270 / (3/5) = 450, [return](var2) # 450"
"The factory used to manufacture 1,800 machine parts every day, but now the number of parts manufactured every day is 10% less than before. How many machine parts are manufactured every day?","var1 = [find](number of parts manufactured per day before decrease) #1800, var2 = [find](percentage decrease) #10%, var3 = [multiply](var1, var2) # 1800 * 0.1 = 180, var4 = [subtract](var1,var3) # 1800 - 180 = 1620, [return](var4) # 1620"
Scott has 4 tickets. Ernest has 9 tickets. Ernest finds another 72. How many tickets does Ernest end with?,"var1 = [find](number of tickets Scott has) #4, var2 = [find](number of tickets Ernest has) #9, var3 = [find](added tickets found by Ernest) #72, var4 = [add](var2, var3) #9 + 72 = 81, [return](var4) #81"
"Huayuan Primary School bought 35 sets of desks and chairs for one person, each desk is 118 yuan, and each chair is 42 yuan. How much does it cost in total?","var1 = [find](number of sets) # 35, var2 = [find](cost of one desk) # 118, var3 = [find](cost of one chair) # 42, var4 = [multiply](var1, [add](var2, var3)) # 35 * (118 + 42) = 5600, [return](var4) # 5600"
"A swimming pool is 50 meters long, 12 meters wide and 2.5 meters deep. How many cubic meters of water can it hold after it is filled with water?","var1 = [find](length of swimming pool) #50, var2 = [find](width of swimming pool) #12, var3 = [find](depth of swimming pool) #2.5, var4 = [multiply](var1, var2, var3) # 50 * 12 * 2.5 = 1500, [return](var4) # 1500"
"Xiaohua’s family has a bucket of mineral water, totaling 16 kilograms. On the first day, 1/10 of the whole bucket of water is used, and on the second day, 12.5% ​​of the whole bucket of water is used. How many kilograms of water are used in two days?","var1 = [find](total weight of mineral water in the bucket) # 16, var2 = [multiply](var1, 1/10) # 16 * 1/10 = 1.6, var3 = [multiply](var1, 12.5/100) # 16 * 12.5/100 = 2, var4 = [add](var2, var3) # 1.6 + 2 = 3.6, [return](var4) # 3.6"
"A project can be completed by A alone in 12 hours, and B can only complete (4/5) of the project in the same time. How many hours can B alone complete the whole project?","var1 = [find](time for A to complete project) #12, var2 = [find](percentage of project completed by B alone) #(4/5), var3 = [divide](1, var2) # [divide](1, 4/5) = 1.25, var4 = [multiply](var1, var3) # 12 * 1.25 = 15, [return](var4) # 15"
The water content in a child's body is about 78% of his body weight. Xiao Hua's weight is 35 kg. What is the approximate water content in his body = how many kg?,"var1 = [find](Xiao Hua's weight) #35, var2 = [find](water content percentage) #78%, var3 = [divide](var2,100) # 78 / 100 = 0.78, var4 = [multiply](var1, var3) # 35 x 0.78 = 27.3, [return](var4) # 27.3"
Noah made 12 kg of trail mix for his family's hiking trip. His family ate 8600 g of the trail mix on the hiking trip. How many grams of trail mix did Noah have left?,"var1 = [find](trail mix made) # 12 kg, var2 = [convert](var1, g) # 12 kg * 1000 g/kg = 12000 g, var3 = [find](trail mix eaten) # 8600 g, var4 = [subtract](var2, var3) # 12000 g - 8600 g = 3400 g, [return](var4) # 3400 g"
Before lunch a waitress had already earned $5 in tips. After lunch she had 7 customers and each customer gave her a 2 dollar tip. How much money did she earn total?,"var1 = [find](earnings before lunch) # 5, var2 = [find](tips after lunch) # 7, var3 = [find](tip per customer) # 2, var2 = var2 * var3 # 7 * 2 = 14, var1 = [add](var1, var2) # 5 + 14 = 19, [return](var1) # 19"
"A computer of a certain brand originally sold for 7,000 yuan each, but now the price has been reduced by 1/5. How much is the current price of each computer?","var1 = [find](original price of computer) # 7000, var2 = [find](reduction in price) # 1/5, var3 = [multiply](var1, var2) # 7000 * (1/5) = 1400, var4 = [subtract](var1, var3) # 7000 - 1400 = 5600, [return](var4) # 5600"
"The coal factory has 400 tons of coal, 25% of the total is shipped in the morning, and 40% of the total is shipped in the afternoon. How many tons more are shipped in the afternoon than in the morning?","var1 = [find](total amount of coal) #400, var2 = [multiply](var1, 0.25) # 400 * 0.25 = 100 (tons shipped in morning), var3 = [multiply](var1, 0.40) # 400 * 0.40 = 160 (tons shipped in afternoon), var4 = [subtract](var3, var2) # 160 - 100 = 60, [return](var4) # 60"
"The school library bought a batch of new books. Among them, there are 126 popular science books, which is exactly three times that of comic books. How many books are there in total?","var1 = [find](number of popular science books) #126, var2 = [find](ratio of popular science books to comic books) #3:1, var3 = [divide](var1, var2) # 126 / 3 = 42, var4 = [multiply](var3, 4) # 42 * 4 = 168, [return](var4) # 168"
"The school planted 50 trees, and the survival rate was 90%. How many trees survived?","var1 = [find](number of trees planted) #50, var2 = [find](survival rate as a percentage) #90%, var3 = [divide](var2, 100) # 90 / 100 = 0.9, var4 = [multiply](var1, var3) # 50 * 0.9 = 45, [return](var4) #45"
Xiaogang has a storybook with 60 pages in total. He read the whole book (1/5) on the first day and 40% of the book on the second day. How many pages did he read in total in two days?,"var1 = [find](number of pages in the storybook) #60, var2 = [multiply](var1, (1/5)) # 60 * (1/5) = 12, var3 = [multiply](var1, 0.4) # 60 * 0.4 = 24, var4 = [add](var2, var3) # 12 + 24 = 36, [return](var4) # 36"
"The supermarket shipped 300 kilograms of cucumbers, which is 25% less than the shipment of tomatoes. How many kilograms of tomatoes were shipped?","var1 = [find](kilograms of cucumbers) #300, var2 = [subtract](100, 25), var3 = [divide](var2, 100), # calculate the percentage left as a decimal = (100 - 25) / 100 = 0.75, var4 = [divide](var1, var3) # 300 / 0.75 = 400, [return](var4) # 400"
"Naval Elementary School holds a third-grade parent-teacher meeting. Each row can seat 32 people. After sitting in 8 rows, there are 46 parents who have no seats. How many parents will participate in the parent-teacher meeting?","var1 = [find](number of seats per row) #32, var2 = [multiply](var1, 8) # 32 * 8 = 256, var3 = [find](number of parents with no seats) #46, var4 = [add](var2, var3) # 256 + 46 = 302, [return](var4) # 302"
Joan grew 29 carrots and 14 watermelons. Jessica grew 11 carrots. How many carrots did they grow in all?,"var1 = [find](number of carrots grown by Joan) #29, var2 = [find](number of watermelons grown by Joan) #14, var3 = [find](number of carrots grown by Jessica) #11, var4 = [add](var1, var3) # 29 + 11 = 40, [return](var4) # 40"
"The per capita income of farmers in Xingfu Village last year was 2150 yuan, which increased (1/10) this year compared to last year. What is the per capita income this year?","var1 = [find](per capita income of farmers in Xingfu Village last year) #2150, var2 = [find](increase percentage) #(1/10), var3 = [multiply](var1, var2) # 2150 * (1/10) = 215, var4 = [add](var1, var3) # 2150 + 215 = 2365, [return](var4) # 2365"
She had 35 mistletoe stickers and wanted to place them equally in 8 cards. How many mistletoe stickers will she have left?,"var1 = [find](mistletoe stickers) # 35, var2 = [find](cards) # 8, var3 = [divide](var1, var2) # 35 / 8 = 4 with a remainder of 3, var4 = [find](remainder) # 3, [return](var4) # 3"
"Qiangqiang bought 4 pieces of the same undershirt for 100 yuan, and there is 12 yuan left. How much is each such undershirt?","var1 = [find](total cost of 4 undershirts) #100, var2 = [find](amount of money left) #12, var3 = [subtract](var1, var2) # 100 - 12 = 88, var4 = [divide](var3, 4) # 88 / 4 = 22, [return](var4) # 22"
"There are 120 books in the fifth grade, which is exactly (1/14) of the total number of books in the school. How many books does the school have?","var1 = [find](number of books in fifth grade) #120, var2 = [find](fraction of books in fifth grade in relation to total books) #(1/14), var3 = [multiply](var1, var2) # 120 * (1/14) = 8.571, var4 = [divide](var1, var2) # 120 / (1/14) = 1680, [return](var4) # 1680"
"There are 800 hens in the chicken farm, and the number of roosters is 1/16 of that of hens. How many chickens are there in total in the chicken farm?","var1 = [find](number of hens) #800, var2 = [find](number of roosters as fraction of hens) #1/16, var3 = [multiply](var1, var2) # 800 * 1/16 = 50, var4 = [add](var1, var3) # 800 + 50 = 850, [return](var4) # 850"
"Mr. Lee wants to load 134 tons of his fruits. A large truck can load 15 tons of fruits and small truck can load 7 tons. In order to use the least number of trucks and have every truck fully occupied, how many large trucks should be used?","var1 = [find](tons of fruits) # 134, var2 = [find](large truck capacity) # 15, var3 = [divide](var1, var2) # 134 / 15 = 8.93, var3 = [round_down](var3) # round down(8.93) = 8, [return](var3) # 8"
"The current price of a coat is 98 yuan, which is 30% lower than the original price. How much is the original dress?","var1 = [find](current price of coat) #98, var2 = [find](percentage decrease) #30%, var3 = [divide](var2, 100) # 30 / 100 = 0.3, var4 = [divide](var1, 1 - var3) # 98 / (1 - 0.3) = 140, [return](var4) # 140"
"The school held a hands-on ability competition, and there was a competition for tying ropes. On a 20-meter-long rope, tie a knot every 2 meters and leave no knots at both ends. How many knots should be tied in total?","var1 = [find](length of rope) #20, var2 = [find](distance between knots) #2, var3 = [subtract](var1, 2) # 20 - 2 = 18, var4 = [divide](var3, var2) # 18 / 2 = 9, [return](var4) # 9"
"The price of a basketball is 60 yuan, and the price of a volleyball is that of a basketball (17/20). How much is a volleyball cheaper than a basketball?","var1 = [find](price of basketball) # 60, var2 = [find](price of volleyball as fraction) # 17/20, var3 = [multiply](var1, var2) # 60 * 17/20 = 51, var4 = [subtract](var1, var3) # 60 - 51 = 9, [return](var4) # 9"
"The school held a spring sports meeting, and 56 students from the sixth grade participated. Among them (3/7) are female athletes. How many male athletes participated in the sports meeting?","var1 = [find](total number of students who participated) #56, var2 = [find](fraction of female athletes) #(3/7), var3 = [multiply](var1, var2) # 56 * (3/7) = 24, var4 = [subtract](var1, var3) # 56 -24 = 32, [return](var4) # 32"
"In the reading activity, Xiaoqiang read a book with a total of 136 pages. He has read 25% of the book. How many pages are left?","var1 = [find](Total number of pages in the book) #136, var2 = [find](Percentage of book already read) #25%, var3 = [multiply](var1, var2) # 136 x 0.25 = 34, var4 = [subtract](var1, var3) # 136 - 34 = 102, [return](var4) # 102"
There are 56 boys and 35 girls in the second grade. The number of students in the sixth grade is 4 times the number of students in the second grade. How many people are there in the sixth grade?,"var1 = [find](number of boys in 2nd grade) #56, var2 = [find](number of girls in 2nd grade) #35, var3 = [add](var1, var2) # 56 + 35 = 91, var4 = [multiply](var3, 4) # 91 * 4 = 364, [return](var4) # 364"
"Xiaohong weighs 42 kilograms, Xiaoyun weighs 40 kilograms, and Xiaoxin weighs (1/2) their weight. How many kilograms does Xiaoxin weigh?","var1 = [find](weight of Xiaohong) #42, var2 = [find](weight of Xiaoyun) #40, var3 = [add](var1, var2) # 42 + 40 = 82, var4 = [divide](var3, 2) # 82 / 2 = 41, [return](var4) # 41"
Sam had 7 pennies and 8 dimes in his bank. His sister borrowed 4 dimes. How many dimes does Sam have now?,"var1 = [find](number of pennies in bank) #7, var2 = [find](number of dimes in bank) #8, var3 = [find](number of dimes borrowed by sister) #4, var4 = [subtract](var2, var3) # 8 - 4 = 4, [return](var4) # 4"
"There are 150 students in the third grade, twice as many students in the fourth grade, and 120 fewer students in the fifth grade than the sum of the third and fourth grades. How many students are there in the fifth grade?","var1 = [find](number of students in third grade) #150, var2 = [find](number of students in fourth grade) #2 * var1 # 2 * 150 = 300, var3 = [find](sum of students in third and fourth grade) #var1 + var2 # 150 + 300 = 450, var4 = [find](number of students in fifth grade) #var3 - 120 # 450 - 120 = 330, [return](var4) # 330"
"Kate, Maggie, and Sue added up their ages. The total was 48. Kate is 19 and Maggie is 17. How old is Sue?","var1 = [find](Kate's age) # 19, var2 = [find](Maggie's age) # 17, var3 = [subtract](48, var1) # 48 - 19 = 29, var3 = [subtract](var3, var2) # 29 - 17 = 12, [return](var3) # 12"
"Faye and her mom were picking carrots from their garden. Faye picked 23 and her mother picked 5. If only 12 of the carrots were good, how many bad carrots did they have?","var1 = [find](Faye carrots) # 23, var2 = [find](mom carrots) # 5, var3 = [add](var1, var2) # 23 + 5 = 28, var4 = [subtract](var3, 12) # 28 - 12 = 16, [return](var4) # 16"
"There are 890 peach trees in the orchard, which is 5 times that of pear trees. How many fruit trees are there in the orchard?","var1 = [find](number of peach trees) #890, var2 = [find](ratio of peach to pear trees) #5:1 or 5, var3 = [divide](var1, var2) # 890/5 = 178, var4 = [multiply](var3, var2+1) # 178*6 = 1068, [return](var4) # 1068"
"The original price of a stereo is 1,000 yuan, and the price is reduced (3/20) for sale. What is the current price?","var1 = [find](original price of stereo) #1000, var2 = [find](fraction of price reduction) #3/20, var3 = [multiply](var1, var2) # 1000 * 3/20 = 150, var4 = [subtract](var1, var3) # 1000 - 150 = 850, [return](var4) # 850"
An MP3 player costs 40 dollars. The sales tax is 2.4 dollars. What is the percent of sales tax?,"var1 = [find](cost of MP3 player) #40, var2 =  [find](sales tax) #2.4, var3 = [divide](var2, var1) # 2.4 / 40 = 0.06, var4 = [multiply](var3, 100) # 0.06 * 100 = 6, [return](var4) # 6"
There are 22 orchid bushes and 40 orange trees currently in the park. Park workers will plant 13 orchid bushes today. How many orchid bushes will the park have when the workers are finished?,"var1 = [find](current number of orchid bushes) #22, var2 = [find](current number of orange trees) #40, var3 = [find](number of orchid bushes to be planted) #13, var4 = [add](var1, var3) # 22 + 13 = 35, [return](var4) # 35"
"The original price of a bicycle is 300 yuan. This year, the price of this bicycle is reduced by 10%. How much does this bicycle cost this year?","var1 = [find](original price of the bicycle) #300, var2 = [find](discount percentage) #10%, var3 = [multiply](var1, var2) # 300 * 0.1 = 30, var4 = [subtract](var1, var3) # 300 - 30 = 270, [return](var4) # 270"
"Measure the depth of the water with a bamboo pole. The part above the water is 120 cm long, which is 20 cm less than twice the part submerged in the water. How deep is the water in cm?","var1 = [find](length of part above water) #120, var2 = [find](twice the part submerged in water) #var1 + 20, var3 = [subtract](var2, var1) # var2 - var1 = 20 + 120 = 140, var4 = [divide](var3, 2) # 140 / 2 = 70, [return](var4) # 70"
"During the energy-saving and emission-reduction activities, the ""Environmental Guardians"" of the Experimental Primary School recycled 800 kilograms of waste paper. It is known that the non-renewable rate of waste paper is 20%. How many kilograms of recycled paper can be produced from the recycled waste paper?","var1 = [find](waste paper recycled) #800, var2 = [find](non-renewable rate) #20%, var3 = [multiply](var1, var2/100) # 800 * 20/100 = 160, var4 = [subtract](var1, var3) # 800 - 160 = 640, [return](var4) # 640"
"The TV factory originally planned to produce a batch of TV sets in 20 days, but actually produced 25 sets a day, and completed the task 4 days ahead of schedule. How many TV sets are there in this batch?","var1 = [find](original production time in days) #20, var2 = [find](daily production rate) #25, var3 = [find](actual production time in days) #20 - 4 = 16, var4 = [multiply](var2, var3) # 25 * 16 = 400, [return](var4) # 400"
"The school carried out tree planting activities. The fifth grade students planted 120 trees, and the sixth grade planted more (1/6) than the fifth grade. How many trees were planted in the sixth grade?","var1 = [find](number of trees planted by fifth grade) #120, var2 = [find](fraction of additional trees planted by sixth grade) #(1/6), var3 = [multiply](var1, var2) # 120 * (1/6) = 20, var4 = [add](var1, var3) # 120 + 20 = 140, [return](var4) # 140"
"Two trains depart from A and B at the same time and meet each other after 6 hours. A train travels 140 kilometers per hour, and B trains travels 150 kilometers per hour. How many kilometers are there between A and B?","var1 = [find](speed of train A) #140, var2 = [find](speed of train B) #150, var3 = [find](time taken for trains to meet) #6, var4 = [multiply]([add](var1, var2), var3) # (140 + 150) * 6 = 1740, [return](var4) # 1740"
Cora sliced 18 kg of green apples for a party. She divided the apple slices equally between 5 large bowls. How many grams of apple slices did Cora put in each bowl?,"var1 = [find](total apples) # 18, var2 = [multiply](var1, 1000), var3 = [find](number of bowls) # 5, var2 = [divide](var2, var3), [return](var2) # 3600"
"Xiaohui walks at a speed of 65 meters per minute. He starts from home and walks to school. After walking for 20 minutes, he is still 350 meters away from school. How many meters is the distance from Xiaohui's home to the school?","var1 = [find](Xiaohui's walking speed) #65, var2 = [find](time walked) #20, var3 = [multiply](var1, var2) #65 * 20 = 1300, var4 = total distance from school #350, var5 = [add](var3, var4), [return](var5) # 1650"
"Mr. Lee harvested 495 apples and he packed them evenly in some baskets. If there are 25 apples in each basket, how many baskets of apples are there?","var1 = [find](apples harvested) # 495, var2 = [find](apples per basket) # 25, var3 = [divide](var1, var2) # 495 / 25 = 19.80, var3 = [round_down](var3) # round down(19.80) = 19, [return](var3) # 19"
"There are 120 peach trees in the orchard, and one apple tree is equivalent to (3/4) the peach tree. How many apple trees and peach trees are there altogether?","var1 = [find](number of peach trees) #120, var2 = [find](equivalent apple tree to peach tree ratio) #(3/4), var3 = [multiply](var1, var2) # 120 * (3/4) = 90, var4 = [add](var1, var3) # 120 + 90 = 210, [return](var4) # 210"
Sara has 31 red and 15 green balloons. Sandy has 24 red balloons. How many red balloons do they have in total?,"var1 = [find](number of red balloons Sara has) #31, var2 = [find](number of green balloons Sara has) #15, var3 = [find](number of red balloons Sandy has) #24, var4 = [add](var1, var3) # 31 + 24 = 55, [return](var4) # 55"
"The original price of a piece of clothing is 120 yuan, and now it is sold at 0.9. How much is it cheaper to buy this piece of clothing?","var1 = [find](original price of clothing) # 120, var2 = [find](discount rate) # 0.9, var3 = [multiply](var1, var2) # 120 * 0.9 = 108, var4 = [subtract](var1, var3) # 120 - 108 = 12, [return](var4) # 12"
"Xiaogang’s family used 960 degrees of electricity last year, and this year plans to save (1/12). How much electricity is planned to be used this year?","var1 = [find](degrees of electricity used last year) #960, var2 = [find](fraction of electricity to be saved) #(1/12), var3 = [multiply](var1, var2) # 960 * (1/12) = 80, var4 = [subtract](var1, var3) # 960 - 80 = 880, [return](var4) # 880"
"The total length of the journey from Uncle Li's home to the company is 900 meters. He planned to cycle from home to work in 9 minutes, but actually took 3 minutes less than planned. How many meters do you ride on average per minute?","var1 = [find](total length of journey) #900, var2 = [find](planned cycling time in minutes) #9, var3 = [subtract](var2, 3) # 9 - 3 = 6, var4 = [divide](var1, var3) # 900 / 6 = 150, [return](var4) # 150"
"A pair of sports shoes is 38 yuan, and the price of a pair of sneakers is 4 times that of sports shoes. How much more is the price of sneakers than sports shoes?","var1 = [find](cost of sports shoes) #38, var2 = [find](price ratio of sneakers to sports shoes) #4, var3 = [multiply](var1, var2) # 38 * 4 = 152, var4 = [subtract](var3, var1) # 152 - 38 = 114, [return](var4) # 114"
"Susie and her family woke up early on the first weekend of spring. They had a long list of activities for spring cleaning. Susie's mom prepared 74 carrot sticks for breakfast. If the carrots were served equally to 12 people, how many carrot sticks were left uneaten?","var1 = [find](carrot sticks) # 74, var2 = [find](people) # 12, var3 = [divide](var1, var2) # 74 / 12 = 6 with a remainder of 2, var4 = [find](remainder) # 2, [return](var4) # 2"
"A bundle of wires is 200 meters long, and after some of them are used up, there is still (2/5). How much more rice was used than left over?","var1 = [find](total length of wire) #200, var2 = [find](remaining length of wire) #(2/5)*var1 # (2/5)*200 = 80, var3 = [find](used up length of wire) #var1 - var2 # 200 - 80 = 120, var4 = [find](amount of wire used more than left over) #var3 - var2 # 120 - 80 = 40, [return](var4) # 40"
"A textile factory canteen shipped 2 tons of coal, (2/5) of the coal was used last week, and (1/2) ton was used this week. How many tons of coal are shared between two Mondays?","var1 = [find](total amount of coal shipped) #2 tons, var2 = [multiply](var1, 2/5) # 2 * 2/5 = 0.8 tons used last week, var3 = [find](amount of coal used this week) #1/2 ton, var4 = [add](var2, var3) # 0.8 + 1/2 = 1.3 tons used between two Mondays, [return](var4) # 1.3"
"In 2010, when there was a once-in-a-century drought, both Xiaoming’s father and mother donated money to the people in the disaster area. The mother donated 100 yuan, and the father donated 50% more than the mother. How much did the father donate?","var1 = [find](amount donated by mother) #100, var2 = [find](percent increase of father's donation) #50, var3 = [multiply](var1, var2/100) # 100 * 50/100 = 50, var4 = [add](var1, var3) # 100 + 50 = 150, [return](var4) # 150"
"There are 112 students in the sixth grade, and 25% more students in the fifth grade than in the sixth grade. How many students are there in the fifth grade?","var1 = [find](number of students in sixth grade) #112, var2 = [find](percentage increase) #25, var3 = [multiply](var1, var2 / 100) # 112 * 25 / 100 = 28, var4 = [add](var1, var3) # 112 + 28 = 140, [return](var4) # 140"
"There are 500 tons of coal in one batch, and (1/5) of the total amount was used up in the first month. How many tons of coal are left useless?","var1 = [find](total amount of coal in batch) #500, var2 = [find](portion used up in first month) #(1/5), var3 = [multiply](var1, var2) # 500 * (1/5) = 100, var4 = [subtract](var1, var3) # 500 - 100 = 400, [return](var4) # 400"
"At the school art festival, the teacher participated in 68 paintings, and the number of student works was 19 times that of the teacher. How many pieces of works did teachers and students participate in this art festival?","var1 = [find](number of teacher paintings) #68, var2 = [find](ratio of student works to teacher works) #19, var3 = [multiply](var1, var2) # 68 * 19 = 1292, var4 = [add](var1, var3) # 68 + 1292 = 1360, [return](var4) # 1360"
"The fruit shop shipped a batch of 3000 kilograms of fruit, of which apples accounted for (1/4) and bananas accounted for (2/5). How many kilograms of the two kinds of fruits are there in total?","var1 = [find](total weight of the fruit batch) #3000, var2 = fraction(1/4), var3 = [multiply](var1, var2) # 3000 * 1/4 = 750, var4 = fraction(2/5), var5 = [multiply](var1, var4) # 3000 * 2/5 = 1200, var6 = [add](var3, var5) # 750 + 1200 = 1950, [return](var6) # 1950"
"There are 680 students in Xinxing Primary School, and only 5% of the students have not participated in accident insurance. How many students participate in accident insurance?","var1 = [find](number of students in Xinxing Primary School) # 680, var2 = [find](percentage of students who did not participate in accident insurance) # 5%, var3 = [multiply](var1, var2) # 680 * 0.05 = 34, var4 = [subtract](var1, var3) # 680 - 34 = 646, [return](var4) # 646"
There are 139 erasers and 118 scissors in the drawer. Jason placed 131 erasers in the drawer. How many erasers are now there in total?,"var1 = [find](number of erasers originally) #139, var2 = [find](number of scissors originally) #118, var3 = [find](number of erasers placed by Jason) #131, var4 = [add](var1, var3) # 139 + 131 = 270, [return](var4) # 270"
"Take out two eggs weighing 50 grams from the basket, and there are 400 grams of eggs left in the basket. How many grams of eggs are there in the basket?","var1 = [find](weight of two eggs) #50, var2 = [multiply](var1, 2) # 50 * 2 = 100, var3 = [find](total weight of eggs) #400, var4 = [add](var2, var3) # 100 + 400 = 500, [return](var4) # 500"
"Gwen earned 8 points for each bag of cans she recycled. If she had 4 bags but didn't recycle 2 of them, how many points would she have earned?","var1 = [find](points earned per bag) #8, var2 = [find](number of bags) #4, var3 = [subtract](var2, 2) # 4 - 2 = 2, var4 = [multiply](var1, var3) # 8 * 2 = 16, [return](var4) # 16"
"To build a road with a length of 960 meters, the full length (1/12) will be built on the first day, and the first day (9/10) will be repaired on the second day. How many meters will be repaired in two days?","var1 = [find](full length of road) #960, var2 = [divide](var1, 12) # 960 / 12 = 80, var3 = [multiply](var2, 9) # 80 * 9/10 = 72, var4 = [add](var2, var3) # 80 + 72 = 152, [return](var4) # 152"
"There are 36 peach trees in the orchard, and the number of pear trees is twice that of peach trees. There are 18 fewer apple trees than the total number of peach and pear trees. How many apple trees are there?","var1 = [find](number of peach trees) # 36, var2 = [multiply](var1, 2) # 36 x 2 = 72, var3 = [add](var1, var2) # 36 + 72 = 108, var4 = [subtract](var3, 18) # 108 - 18 = 90, [return](var4) # 90"
"A rope is 40 meters long. After cutting a section, there is (3/4) left. How many meters have been cut?","var1 = [find](total length of rope) #40, var2 = [find](fraction of rope left after cutting) #(3/4), var3 = [multiply](var1, var2) # 40 * (3/4) = 30, var4 = [subtract](var1, var3) # 40 - 30 = 10, [return](var4) #10"
"Uncle Wang’s family has 20 geese, and the number of ducks is five times that of geese. How many more ducks are there than geese?","var1 = [find](number of geese) #20, var2 = [multiply](var1, 5) # 20 * 5 = 100, var3 = [find](number of ducks) #var2, var4 = [subtract](var3, var1) # 100 - 20 = 80, [return](var4) # 80"
"The store has 1200 kg of apples, and 25% more pears than apples. How many kilograms of pears does the store have?","var1 = [find](weight of apples) #1200, var2 = [find](percentage increase of pears) #25, var3 = [multiply](var1, var2/100) # 1200 * 0.25 = 300, var4 = [add](var1, var3) # 1200 + 300 = 1500, [return](var4) # 1500"
"A sika deer is 1.46 meters tall, and a giraffe is 0.4 meters taller than twice its height. How many meters tall is a giraffe?","var1 = [find](height of sika deer) #1.46, var2 = [find](twice the height of sika deer) #2 * var1 # 2 * 1.46 = 2.92, var3 = [find](additional height of giraffe) #0.4, var4 = [add](var2, var3) # 2.92 + 0.4 = 3.32, [return](var4) # 3.32"
"The school has a total of 2100 students, of which boys account for 8/15 of the total number. How many girls are there?","var1 = [find](total number of students) # 2100, var2 = [find](proportion of boys) # 8/15, var3 = [multiply](var1, var2) # 2100 * 8/15 = 1120, var4 = [subtract](var1, var3) # 2100 - 1120 = 980, [return](var4) # 980"
"A bag of rice is 50 kilograms, and the 20 bags of rice in the grain store are sold out within 4 days. How many kilograms of rice does the grain store sell on average every day?","var1 = [find](weight of one bag of rice) #50, var2 = [find](number of bags sold in 4 days) #20, var3 = [multiply](var1, var2) # 50 * 20 = 1000, var4 = [divide](var3, 4) # 1000 / 4 = 250, [return](var4) # 250"
Chen Ping brought 780 yuan to buy tickets for the opening ceremony of the Asian Games for the Disabled. He bought 15 tickets and left 30 yuan. How much is each ticket for the opening ceremony of the Asian Games for the Disabled?,"var1 = [find](total money Chen Ping brought) #780, var2 = [subtract](var1, 30) # 780 - 30 = 750, var3 = [find](number of tickets bought) #15, var4 = [divide](var2, var3) # 750 / 15 = 50, [return](var4) # 50"
A product is priced at 120 yuan after a 40% price reduction. How much is the original price of this product?,"var1 = [find](final price of the product) #120, var2 = [find](reduction percentage) #40%, var3 = [divide](var2,100) # 40 / 100 = 0.4, var4 = [divide](var1, 1 - var3) # 120 / (1 - 0.4) = 200, [return](var4)  # 200"
"A total of 10 trees are planted on one side of the road from the beginning to the end, and the distance between every two trees is 8 meters. How long is the road in meters?","var1 = [find](number of trees) #10, var2 = [find](distance between trees) #8, var3 = [subtract](var1, 1), var4 = [multiply](var2, var3) # (10-1) * 8 = 72, [return](var4) # 72"
The weight of human blood accounts for about 8% of the body weight. Xiao Ming's weight is 40 kg. Find out how much the blood in his body weighs in kilograms.,"var1 = [find](Xiao Ming's weight) #40, var2 = [find](percentage of body weight accounted for by blood) #8, var3 = [divide](var2, 100) # 8 / 100 = 0.08, var4 = [multiply](var1, var3) # 40 * 0.08 = 3.2, [return](var4) # 3.2"
"The original price of a coat is 120 yuan, and now it is sold at 0.8. How much is this coat cheaper?","var1 = [find](original price of coat) #120, var2 = [find](discount rate) #0.8, var3 = [multiply](var1, var2) # 120 x 0.8 = 96, var4 = [subtract](var1, var3) # 120 - 96 = 24, [return](var4) # 24"
"The original price of a 3G mobile phone is 3,000 yuan, but now it is sold at 0.85. How much is it cheaper than the original price now?","var1 = [find](original price of 3G mobile phone) #3,000, var2 = [find](selling price of 3G mobile phone) #0.85, var3 = [multiply](var1, var2) # 3,000 * 0.85 = 2,550, var4 = [subtract](var1, var3) # 3,000 - 2,550 = 450, [return](var4) # 450"
"The school carries out extracurricular activities. There are 28 students participating in the dance team, and 2.5 times the number of students participating in the chorus team. How many students participate in the dance team and chorus team?","var1 = [find](number of students in dance team) #28, var2 = [find](multiplier for chorus team) #2.5, var3 = [multiply](var1, var2) # 28 * 2.5 = 70, var4 = [add](var1, var3) # 28 + 70 = 98, [return](var4) # 98"
"The Young Pioneers collected 152 specimens, among which (5/8) were plant specimens, and the rest were insect specimens. How many insect specimens were there?","var1 = [find](total number of specimens) #152, var2 = [find](fraction of plant specimens) #(5/8), var3 = [multiply](var1, var2) # 152 * (5/8) = 95, var4 = [subtract](var1, var3) # 152 - 95 = 57, [return](var4) # 57"
Nancy found 35 seashells and 25 starfish on the beach. She gave 17 of the seashells to Jason. How many seashells does Nancy now have?,"var1 = [find](number of seashells Nancy found) #35, var2 = [find](number of starfish Nancy found) #25, var3 = [find](number of seashells given to Jason) #17, var4 = [subtract](var1, var3) # 35 - 17 = 18, [return](var4) # 18"
"The pig farm raised 280 pigs last year, and this year it has increased by 40% compared to last year. How many pigs will be raised this year?","var1 = [find](number of pigs raised last year) #280, var2 = [find](increase percentage) #40%, var3 = [multiply](var1, var2) # 280 * 0.4 = 112, var4 = [add](var1, var3) # 280 + 112 = 392, [return](var4) # 392"
