Unnamed: 0,prompt,summary,fr_prompt,fr_summary
606,Julia played tag with some kids on monday. She played tag with 14 kids on tuesday. If she played with a total of 16 kidsHow many kids did she play with on monday?,"var1 = find(kids Julia played tag with) # 16, var2 = find(kids she played with on tuesday) # 14, var3 = subtract(var1, var2), CALL # 16 - 14 = 2, return(var3) # 2","Julia a joué avec des enfants lundi. Elle a joué avec 14 enfants mardi. Si elle a joué avec un total de 16 enfants, avec combien d'enfants a-t-elle joué lundi ?","var1 = find(les enfants avec qui Julia a joué) # 16, var2 = find(les enfants avec qui elle a joué mardi) # 14, var3 = subtract(var1, var2), CALL # 16 - 14 = 2, return(var3) # 2"
180,"A grocery store had 72 bottles of regular soda, 32 bottles of diet soda and 78 apples.How many more bottles than apple did they have?","var1 = find(regular soda) #72, var2 = add(var1, 32), CALL # 72 + 32 = 104, var3 = subtract(var2, 78), CALL # 104 - 78 = 26, return(var3) #26","Une épicerie avait 72 bouteilles de soda ordinaire, 32 bouteilles de soda light et 78 pommes. Combien y avait-il de bouteilles de plus que de pommes ?","var1 = trouver (soda ordinaire) # 72, var2 = ajouter (var1, 32), APPEL # 72 + 32 = 104, var3 = soustraire (var2, 78), APPEL # 104 - 78 = 26, retour (var3) # 26"
301,5 red peaches and 11 green peaches are in the basket.How many more green peaches than red peaches are in the basket?,"var1 = find(red peaches) # 5, var2 = find(green peaches) # 11, var3 = subtract(var2, var1), CALL # 11 - 5 = 6, return(var3) # 6",5 pêches rouges et 11 pêches vertes sont dans le panier. Combien y a-t-il de pêches vertes de plus que de pêches rouges dans le panier ?,"var1 = trouver(pêches rouges) # 5, var2 = trouver(pêches vertes) # 11, var3 = soustraire(var2, var1), APPEL # 11 - 5 = 6, retour(var3) # 6"
1060,"Each chocolate bar in a box cost $3. If a box had 9 bars total and Wendy sold all but 3 bars, how much money would she have made?","var1 = find(bars) # 9, var2 = find(left bars) # 3, var3 = subtract(var1, var2), CALL # 9 - 3 = 6, var4 = find(dollars per bar) # 3, var5 = multiply(var3, var4), CALL # 6 * 3 = 18, return(var5) # 18","Chaque barre de chocolat dans une boîte coûte 3 $. Si une boîte contenait 9 barres au total et que Wendy en vendait toutes sauf 3, combien d'argent aurait-elle gagné ?","var1 = trouver(bars) # 9, var2 = trouver(barres de gauche) # 3, var3 = soustraire(var1, var2), CALL # 9 - 3 = 6, var4 = trouver(dollars par barre) # 3, var5 = multiplier (var3, var4), APPEL # 6 * 3 = 18, retour (var5) # 18"
2274,"There are 7 basketballs at a school. If the school buys another 3 basketballs, how many basketballs will the school have?","var1 = find(basketballs at school) # 7, var2 = find(basketballs bought) # 3, var3 = add(var1, var2), CALL # 7 + 3 = 10, return(var3) # 10","Il y a 7 ballons de basket dans une école. Si l'école achète 3 autres ballons de basket, combien de ballons l'école aura-t-elle ?","var1 = find(baskets à l'école) # 7, var2 = find(baskets achetés) # 3, var3 = add(var1, var2), CALL # 7 + 3 = 10, return(var3) # 10"
2355,Debby makes 67 pancakes. She adds blueberries to 20 of them and bananas to 24 of them. The rest are plain. How many plain pancakes are there?,"var1 = find(pancakes with blueberries) # 20, var2 = find(pancakes with bananas) # 24, var3 = add(var1, var2), CALL # 20 + 24 = 44, var4 = find(total pancakes) # 67, var5 = subtract(var4, var3), CALL # 67 - 44 = 23, return(var5) # 23",Debby fait 67 crêpes. Elle ajoute des bleuets à 20 d'entre eux et des bananes à 24 d'entre eux. Le reste est simple. Combien y a-t-il de pancakes nature ?,"var1 = find(pancakes with myrtilles) # 20, var2 = find(pancakes with bananas) # 24, var3 = add(var1, var2), CALL # 20 + 24 = 44, var4 = find(total pancakes) # 67, var5 = soustraire(var4, var3), APPEL # 67 - 44 = 23, retour(var5) # 23"
1069,While exercising Paul did fifty-nine push-ups in the morning and thirty-eight more in the afternoon. How many push-ups did Paul do total?,"var1 = find(morning push-ups) # 59, var2 = find(afternoon push-ups) # 38, var1 = add(var1, var2), CALL # 59 + 38 = 97, return(var1) # 97","Pendant l'exercice, Paul a fait cinquante-neuf pompes le matin et trente-huit autres l'après-midi. Combien de pompes Paul a-t-il fait au total ?","var1 = find(pompes du matin) # 59, var2 = find(pompes de l'après-midi) # 38, var1 = add(var1, var2), CALL # 59 + 38 = 97, return(var1) # 97"
1243,"Olivia owned ninety-three pennies. After she bought an apple, she had fifty-six pennies left. How many did she spend for the apple?","var1 = find(total pennies) # 93, var2 = find(left pennies) # 56, var3 = subtract(var1, var2), CALL # 93 - 56 = 37, return(var3) # 37","Olivia possédait quatre-vingt-treize sous. Après avoir acheté une pomme, il lui restait cinquante-six sous. Combien a-t-elle dépensé pour la pomme ?","var1 = find(total pennies) # 93, var2 = find(left pennies) # 56, var3 = soustract(var1, var2), CALL # 93 - 56 = 37, return(var3) # 37"
16,The bananas in Philip's collection are organized into groups of size 18. If there are a total of 180 bananas in Philip's banana collectionHow many groups are there?,"var1 = find(bananas) #180, var2 = find(banana groups) #18, var3 = divide(var1, var2), CALL # 180 / 18 = 10, return(var3) # 10","Les bananes de la collection de Philip sont organisées en groupes de taille 18. S'il y a un total de 180 bananes dans la collection de bananes de Philip, combien y a-t-il de groupes ?","var1 = find(bananes) #180, var2 = find(groupes de bananes) #18, var3 = diviser(var1, var2), CALL # 180 / 18 = 10, return(var3) # 10"
2400,"For the frosting and final touches, Willie will need to have 300 lbs. of whipped cream. If he got 149 lbs. of cream from his farm, how much more cream is needed to be bought?","var1 = find(total cream needed) # 300 lbs, var2 = find(current cream) # 149 lbs, var1 = subtract(var1, var2), CALL # 300 - 149 = 151 lbs, return(var1) # 151 lbs","Pour le glaçage et la touche finale, Willie devra avoir 300 livres. de crème fouettée. S'il a obtenu 149 livres. de crème de sa ferme, combien de crème faut-il encore acheter ?","var1 = trouver (crème totale nécessaire) # 300 livres, var2 = trouver (crème actuelle) # 149 livres, var1 = soustraire (var1, var2), APPEL # 300 - 149 = 151 livres, retour (var1) # 151 livres"
546,He had a total of 40 saltwater animals in different aquariums. Each aquarium has 2 animals in it.How many aquariums did he have?,"var1 = find(total animals) # 40, var2 = find(animals per aquarium) # 2, var3 = divide(var1, var2), CALL # 40 / 2 = 20, return(var3) # 20",Il avait un total de 40 animaux d'eau salée dans différents aquariums. Chaque aquarium contient 2 animaux. Combien d'aquariums avait-il ?,"var1 = trouver(total animaux) # 40, var2 = trouver(animaux par aquarium) # 2, var3 = diviser(var1, var2), APPEL # 40 / 2 = 20, retour(var3) # 20"
658,After resting they decided to go for a swim. The depth of the water is 16 times Ron's height. Dean is 9 feet taller than Ron. If Ron stands at 13 feetHow deep was the water?,"var1 = find(Ron's height) # 13, var2 = multiply(var1, 16), CALL # 13 * 16 = 208, var3 = find(Dean's height difference) # 9, var4 = add(var1, var3), CALL # 13 + 9 = 22, return(var2) # 208","Après s'être reposés, ils décidèrent d'aller se baigner. La profondeur de l'eau est de 16 fois la taille de Ron. Dean mesure 9 pieds de plus que Ron. Si Ron se tient à 13 pieds, quelle était la profondeur de l'eau ?","var1 = trouver (taille de Ron) # 13, var2 = multiplier (var1, 16), CALL # 13 * 16 = 208, var3 = trouver (différence de taille de Dean) # 9, var4 = ajouter (var1, var3), CALL # 13 + 9 = 22, retour(var2) # 208"
2176,He also had 8 aquariums for saltwater animals. Each aquarium has 64 animals in it. How many saltwater animals does Tyler have?,"var1 = find(animals per aquarium) # 64, var2 = find(number of aquariums) # 8, var1 = multiply(var1, var2), CALL # 64 * 8 = 512, return(var1) # 512",Il avait également 8 aquariums pour les animaux d'eau salée. Chaque aquarium contient 64 animaux. Combien d'animaux d'eau salée Tyler a-t-il ?,"var1 = find(animaux par aquarium) # 64, var2 = find(nombre d'aquariums) # 8, var1 = multiplier(var1, var2), CALL # 64 * 8 = 512, return(var1) # 512"
2203,You have collected 7 crickets. How many more crickets do you need to collect to have 11 crickets?,"var1 = find(crickets collected) # 7, var2 = find(crickets needed to have 11) # 11 - 7 = 4, return(var2) # 4",Vous avez récupéré 7 grillons. Combien de grillons de plus faut-il collecter pour avoir 11 grillons ?,"var1 = find(grillons collectés) # 7, var2 = find(grillons nécessaires pour en avoir 11) # 11 - 7 = 4, return(var2) # 4"
1504,Emily is making bead necklaces for her friends. She has twenty-eight beads and each necklace takes seven beads. How many necklaces can Emily make?,"var1 = find(total beads) # 28, var2 = find(beads per necklace) # 7, var3 = divide(var1, var2), CALL # 28 / 7 = 4, return(var3) # 4",Emily fabrique des colliers de perles pour ses amis. Elle a vingt-huit perles et chaque collier prend sept perles. Combien de colliers Emily peut-elle fabriquer ?,"var1 = trouver(total perles) # 28, var2 = trouver(perles par collier) # 7, var3 = diviser(var1, var2), APPEL # 28 / 7 = 4, retour(var3) # 4"
959,"The book fair had a sale where 3 books were $18.72. If you wanted to buy 6 books, how much money would you need?","var1 = find(3 books price) # 18.72, var2 = divide(var1, 3), var3 = multiply(var2, 6), CALL # (18.72 / 3) * 6 = 37.44, return(var3) # 37.44","La foire du livre a eu une vente où 3 livres coûtaient 18,72 $. Si vous vouliez acheter 6 livres, de combien d'argent auriez-vous besoin ?","var1 = trouver (prix de 3 livres) # 18,72, var2 = diviser (var1, 3), var3 = multiplier (var2, 6), APPEL # (18,72 / 3) * 6 = 37,44, retour (var3) # 37,44"
797,"Ned was helping the cafeteria workers pick up lunch trays, but he could only carry eight trays at a time. If he had to pick up twenty-seven trays from one table and five trays from another, how many trips will he make?","var1 = find(trays from first table) # 27, var2 = find(trays from second table) # 5, var1 = add(var1, var2), CALL # 27 + 5 = 32, var2 = find(trays per trip) # 8, var3 = divide(var1, var2), CALL # 32 / 8 = 4, return(var3) # 4","Ned aidait les employés de la cafétéria à ramasser les plateaux-repas, mais il ne pouvait transporter que huit plateaux à la fois. S'il devait ramasser vingt-sept plateaux sur une table et cinq plateaux sur une autre, combien de voyages fera-t-il ?","var1 = find(plateaux de la première table) # 27, var2 = find(plateaux de la deuxième table) # 5, var1 = add(var1, var2), CALL # 27 + 5 = 32, var2 = find(plateaux par voyage) # 8, var3 = diviser(var1, var2), APPEL # 32 / 8 = 4, retour(var3) # 4"
225,There are 10 different books and 6 different movies in the ' crazy silly school ' series. If you read 14 of the movies and watched 19 of the booksHow many more books than movies have you read?,"var1 = find(books watched) #19, var2 = find(movies watched) #14, var3 = subtract(var1, var2), CALL # 19 - 14 = 5, return(var3) #5","Il y a 10 livres différents et 6 films différents dans la série « crazy silly school ». Si vous avez lu 14 des films et regardé 19 des livres, combien de livres de plus que de films avez-vous lus ?","var1 = find(livres regardés) #19, var2 = find(films regardés) #14, var3 = soustract(var1, var2), CALL # 19 - 14 = 5, return(var3) #5"
2074,"The next act involved several jugglers. If each juggler is juggling 6 balls at a time, how many balls are needed if there are 378 jugglers putting a show at the same time?","var1 = find(balls per juggler) # 6, var2 = find(number of jugglers) # 378, var1 = multiply(var1, var2), CALL # 6 * 378 = 2268, return(var1) # 2268","L'acte suivant impliquait plusieurs jongleurs. Si chaque jongleur jongle avec 6 balles à la fois, combien de balles sont nécessaires s'il y a 378 jongleurs qui font un spectacle en même temps ?","var1 = find(balles par jongleur) # 6, var2 = find(nombre de jongleurs) # 378, var1 = multiplier(var1, var2), CALL # 6 * 378 = 2268, return(var1) # 2268"
1799,"Jasmine also bought some chips for her friends in which she got for a discount of $17.00. If the chips originally cost $35.00, how much did she actually spend on chips?","var1 = find(original cost of chips) # 35, var2 = find(discount on chips) # 17, var1 = subtract(var1, var2), CALL # 35 - 17 = 18, return(var1) # 18","Jasmine a également acheté des frites pour ses amis dans lesquelles elle a obtenu un rabais de 17,00 $. Si les jetons coûtaient à l'origine 35,00 $, combien a-t-elle réellement dépensé en jetons ?","var1 = trouver(coût initial des jetons) # 35, var2 = trouver(remise sur les jetons) # 17, var1 = soustraire(var1, var2), APPEL # 35 - 17 = 18, retour(var1) # 18"
2386,"While heating the wings, Charlie decided to make metal supports for the wings. If he needs 635 lbs of metal and he has 276 lbs in storage, how much additional metal does he need to buy?","var1 = find(total metal needed) # 635 lbs, var2 = find(current metal) # 276 lbs, var1 = subtract(var1, var2), CALL # 635 - 276 = 359 lbs, return(var1) # 359 lbs","Tout en chauffant les ailes, Charlie a décidé de fabriquer des supports métalliques pour les ailes. S'il a besoin de 635 livres de métal et qu'il a 276 livres en stock, combien de métal supplémentaire doit-il acheter ?","var1 = trouver (total de métal nécessaire) # 635 livres, var2 = trouver (métal actuel) # 276 livres, var1 = soustraire (var1, var2), APPEL # 635 - 276 = 359 livres, retour (var1) # 359 livres"
2085,"An online toy store stocked some toys. It sold 38 toys at the first week and 26 toys at the second week. If it had 19 toys left, how many toys were in stock at the beginning?","var1 = find(toys sold in first week) # 38, var2 = find(toys sold in second week) # 26, var3 = add(var1, var2), CALL # 38 + 26 = 64, var2 = find(toys left) # 19, var3 = add(var3, var2), CALL # 64 + 19 = 83, return(var3) # 83","Un magasin de jouets en ligne a stocké des jouets. Il a vendu 38 jouets la première semaine et 26 jouets la deuxième semaine. S'il lui restait 19 jouets, combien y avait-il de jouets en stock au début ?","var1 = find(jouets vendus la première semaine) # 38, var2 = find(jouets vendus la deuxième semaine) # 26, var3 = add(var1, var2), CALL # 38 + 26 = 64, var2 = find(jouets restants) # 19, var3 = add(var3, var2), CALL # 64 + 19 = 83, return(var3) # 83"
1693,"18 children were riding on the bus. At the bus stop, some more children got on the bus. Then there were 25 children altogether on the bus. How many children got on the bus at the bus stop?","var1 = find(children in bus) # 18, var2 = find(children in bus after more got on) # 25, var3 = subtract(var2, var1), CALL # 25 - 18 = 7, return(var3) # 7","18 enfants montaient dans le bus. À l'arrêt de bus, d'autres enfants sont montés dans le bus. Ensuite, il y avait 25 enfants en tout dans le bus. Combien d'enfants sont montés dans le bus à l'arrêt de bus ?","var1 = trouver (enfants dans le bus) # 18, var2 = trouver (enfants dans le bus après plus) # 25, var3 = soustraire (var2, var1), APPEL # 25 - 18 = 7, retour (var3) # 7"
1045,"Paige had 43 math problems and 12 science problems for homework. If she finished 44 of the problems at school, how many problems did she have to do for homework? ","var1 = find(math problems) # 43, var2 = find(science problems) # 12, var3 = add(var1, var2), CALL # 43 + 12 = 55, var4 = subtract(var3, 44), CALL # 55 - 44 = 11, return(var4) # 11","Paige avait 43 problèmes de mathématiques et 12 problèmes de sciences comme devoirs. Si elle a terminé 44 des problèmes à l'école, combien de problèmes a-t-elle dû faire comme devoir ?","var1 = trouver(problèmes mathématiques) # 43, var2 = trouver(problèmes scientifiques) # 12, var3 = ajouter(var1, var2), APPEL # 43 + 12 = 55, var4 = soustraire(var3, 44), APPEL # 55 - 44 = 11, retour(var4) # 11"
469,Jake has 13 fewer peaches and 3 more apples than Steven. Steven has 9 peaches and 8 apples.How many apples does Jake have?,"var1 = find(peaches Steven has) # 9, var2 = find(apples Steven has) # 8, var3 = find(difference in peaches: Jake and Steven) # 13, var4 = find(difference in apples: Jake and Steven) # 3, var5 = subtract(var1, var3), var6 = add(var2, var4), CALL # 9 - 13 = -4; 8 + 3 = 11, return(var6) # 11",Jacques a 13 pêches de moins et 3 pommes de plus que Steven. Steven a 9 pêches et 8 pommes. Combien de pommes Jacques a-t-il ?,"var1 = find(peaches Steven has) # 9, var2 = find(apples Steven has) # 8, var3 = find(difference in peaches: Jake and Steven) # 13, var4 = find(difference in apples: Jake and Steven) # 3, var5 = soustraire(var1, var3), var6 = ajouter(var2, var4), CALL # 9 - 13 = -4 ; 8 + 3 = 11, retour(var6) # 11"
954,"A vase can hold nine flowers. If you had four carnations and twenty-three roses, how many vases would you need to hold the flowers?","var1 = find(carnations) # 4, var2 = find(roses) # 23, var1 = add(var1, var2), CALL # 4 + 23 = 27, var2 = find(flowers per vase) # 9, var3 = divide(var1, var2), CALL # 27 / 9 = 3, return(var3) # 3","Un vase peut contenir neuf fleurs. Si vous aviez quatre œillets et vingt-trois roses, de combien de vases auriez-vous besoin pour contenir les fleurs ?","var1 = trouver(oeillets) # 4, var2 = trouver(roses) # 23, var1 = ajouter(var1, var2), CALL # 4 + 23 = 27, var2 = trouver(fleurs par vase) # 9, var3 = diviser( var1, var2), APPEL # 27 / 9 = 3, retour(var3) # 3"
2396,The library is 14.2 km away from Daniel's apartment. The bus takes Daniel 11.15 km of the way to the library. He has to walk the remaining distance. How many meters does Daniel have to walk?,"var1 = find(distance to the library) # 14.2 km, var2 = find(distance of the bus ride) # 11.15 km, var3 = subtract(var1, var2), CALL # 14.2 km - 11.15 km = 3.05 km, return(var3 * 1000) # 3.05 km * 1000 m/km = 3050 m","La bibliothèque se trouve à 14,2 km de l'appartement de Daniel. Le bus emmène Daniel à 11,15 km du trajet jusqu'à la bibliothèque. Il doit marcher la distance restante. Combien de mètres Daniel doit-il parcourir ?","var1 = trouver(distance jusqu'à la bibliothèque) # 14,2 km, var2 = trouver(distance du trajet en bus) # 11,15 km, var3 = soustraire(var1, var2), APPEL # 14,2 km - 11,15 km = 3,05 km, retour(var3 * 1000) # 3,05 km * 1000 m/km = 3050 m"
639,Paul sold some books in a garage sale leaving him with 27 books. If he had 136 books initiallyHow many books did he sell?,"var1 = find(initial books) # 136, var2 = find(books left after sale) # 27, var3 = subtract(var1, var2), CALL # 136 - 27 = 109, return(var3) # 109","Paul a vendu des livres dans une vente de garage, lui laissant 27 livres. S'il avait initialement 136 livres, combien de livres a-t-il vendu ?","var1 = find(livres initiaux) # 136, var2 = find(livres restants après vente) # 27, var3 = subtract(var1, var2), CALL # 136 - 27 = 109, return(var3) # 109"
2238,Josh had 142 pencils. He gave 31 pencils to Dorothy. How many pencils does Josh have left?,"var1 = find(Josh had pencils) # 142, var2 = find(pencils given to Dorothy) # 31, var3 = subtract(var1, var2), CALL # 142 - 31 = 111, return(var3) # 111",Josh avait 142 crayons. Il a donné 31 crayons à Dorothy. Combien de crayons reste-t-il à Josh ?,"var1 = trouver(Josh avait des crayons) # 142, var2 = trouver(crayons donnés à Dorothy) # 31, var3 = soustraire(var1, var2), APPEL # 142 - 31 = 111, retour(var3) # 111"
1218,"Sherman goes golfing every 6th day and Brad goes golfing every 7th day. If Sherman and Brad both went golfing today, how many days until they will go golfing on the same day again?","var1 = find(Sherman golfing day) # 6, var2 = find(Brad golfing day) # 7, var3 = lcm(var1,var2), CALL # lcm(6,7) = 42, return(var3) # 42","Sherman va jouer au golf tous les 6 jours et Brad va jouer au golf tous les 7 jours. Si Sherman et Brad sont tous les deux allés jouer au golf aujourd'hui, combien de jours avant qu'ils recommencent à jouer au golf le même jour ?","var1 = find(journée de golf Sherman) # 6, var2 = find(journée de golf Brad) # 7, var3 = lcm(var1,var2), CALL # lcm(6,7) = 42, return(var3) # 42"
1158,A bathroom had a length of 4 feet and a total area of 8 square feet. What is the width of the bathroom?,"var1 = find(area) # 8, var2 = find(length) # 4, var3 = divide(var1, var2), CALL # 8 / 4 = 2, return(var3) # 2",Une salle de bain avait une longueur de 4 pieds et une superficie totale de 8 pieds carrés. Quelle est la largeur de la salle de bain ?,"var1 = trouver(aire) # 8, var2 = trouver(longueur) # 4, var3 = diviser(var1, var2), APPEL # 8 / 4 = 2, retour(var3) # 2"
1415,"A chef was making soups. She made 2 bowls of chicken soup, 2 bowls of mushroom soup and 7 bowls of tomato soup. How many bowls of soup did she make total? ","var1 = find(chicken soup bowls) # 2, var2 = find(mushroom soup bowls) # 2, var3 = find(tomato soup bowls) # 7, var4 = add(var1, var2), CALL # 2 + 2 = 4, var5 = add(var4, var3), CALL # 4 + 7 = 11, return(var5) # 11","Un chef préparait des soupes. Elle a préparé 2 bols de soupe au poulet, 2 bols de soupe aux champignons et 7 bols de soupe aux tomates. Combien de bols de soupe a-t-elle fait au total ?","var1 = find(bols de soupe au poulet) # 2, var2 = find(bols de soupe aux champignons) # 2, var3 = find(bols de soupe aux tomates) # 7, var4 = add(var1, var2), CALL # 2 + 2 = 4, var5 = ajouter(var4, var3), APPEL # 4 + 7 = 11, retour(var5) # 11"
2185,"The very first thing that Rachel tried when they reached England was the food. If she ate 276 grams of bacon and 147 grams of sausages, how much food did she eat in total?","var1 = find(bacon grams) # 276, var2 = find(sausage grams) # 147, var1 = add(var1, var2), CALL # 276 + 147 = 423, return(var1) # 423","La toute première chose que Rachel a essayée lorsqu'ils sont arrivés en Angleterre a été la nourriture. Si elle a mangé 276 grammes de bacon et 147 grammes de saucisses, quelle quantité de nourriture a-t-elle mangée au total ?","var1 = find(grammes de bacon) # 276, var2 = find(grammes de saucisse) # 147, var1 = add(var1, var2), CALL # 276 + 147 = 423, return(var1) # 423"
1527,Frannie and Meg are in a jump rope contest. Frannie jumped 53 times without missing. She jumped 18 fewer times than Meg. How many times did Meg jump?,"var1 = find(Frannie jumps) # 53, var2 = find(jumps Meg more than Frannie) # 18, var3 = add(var1, var2), CALL # 53 + 18 = 71, return(var3) # 71",Frannie et Meg participent à un concours de corde à sauter. Frannie a sauté 53 fois sans rater. Elle a sauté 18 fois de moins que Meg. Combien de fois Meg a-t-elle sauté ?,"var1 = find(Frannie saute) # 53, var2 = find(saute Meg plus que Frannie) # 18, var3 = add(var1, var2), CALL # 53 + 18 = 71, return(var3) # 71"
2354,"It takes 15 minutes for Michael to get to Edgewood. If Michael arrives at 8:30, what time did Michael leave to get there?","var1 = find(travel time) # 15, var2 = find(arrival time) # 8:30, var1 = subtract(var2, var1), CALL # 8:30 - 15 = 8:15, return(var1) # 8:15","Il faut 15 minutes à Michael pour se rendre à Edgewood. Si Michael arrive à 8h30, à quelle heure Michael est-il parti pour y arriver ?","var1 = trouver(temps de trajet) # 15, var2 = trouver(heure d'arrivée) # 8h30, var1 = soustraire(var2, var1), APPEL # 8h30 - 15 = 8h15, retour(var1) # 8 : 15"
1300,A baker sold twelve cakes. Now he has three cakes. How many cakes did the baker have to start with? ,"var1 = find(current cakes) # 3, var2 = find(sold cakes) # 12, var3 = add(var1, var2), CALL # 3 + 12 = 15, return(var3) # 15","Un boulanger a vendu douze gâteaux. Maintenant, il a trois gâteaux. Avec combien de gâteaux le boulanger a-t-il commencé ?","var1 = find(gâteaux actuels) # 3, var2 = find(gâteaux vendus) # 12, var3 = add(var1, var2), CALL # 3 + 12 = 15, return(var3) # 15"
2310,Marin has nine apples and Donald has two apples. How many apples do Marin and Donald have together?,"var1 = find(Marin's apples) # 9, var2 = find(Donald's apples) # 2, var3 = add(var1, var2), CALL # 9 + 2 = 11, return(var3) # 11",Marin a neuf pommes et Donald en a deux. Combien de pommes Marin et Donald ont-ils ensemble ?,"var1 = find(Pommes de Marin) # 9, var2 = find(Pommes de Donald) # 2, var3 = add(var1, var2), CALL # 9 + 2 = 11, return(var3) # 11"
1603,Kim has 4 cousins. She wants to give each one 5 pieces of gum. How much gum will she need?,"var1 = find(Kim cousins) # 4, var2 = find(gum per cousin) # 5, var1 = multiply(var1, var2), CALL # 4 * 5 = 20, return(var1) # 20",Kim a 4 cousins. Elle veut donner à chacun 5 morceaux de chewing-gum. De combien de chewing-gum aura-t-elle besoin ?,"var1 = find(Kim cousins) # 4, var2 = find(gum per cousin) # 5, var1 = multiplier(var1, var2), CALL # 4 * 5 = 20, return(var1) # 20"
160,We ordered some pizzas. Each pizza has 2 slices. If there were a total of 28 slicesHow many pizzas did we order?,"var1 = find(slices) #28, var2 = divide(var1, 2), CALL # 28 / 2 = 14, return(var2) #14","Nous avons commandé des pizzas. Chaque pizza a 2 tranches. S'il y avait un total de 28 tranches, combien de pizzas avons-nous commandé ?","var1 = trouver(tranches) #28, var2 = diviser(var1, 2), APPEL # 28 / 2 = 14, retourner(var2) #14"
1704,"1 lonely pigeons was eating breadcrumbs. Another pigeon came to eat breadcrumbs, too. How many pigeons are eating breadcrumbs now?","var1 = find(pigeons eating breadcrumbs) # 1, var2 = find(pigeons coming to eat breadcrumbs) # 1, var1 = add(var1, var2), CALL # 1 + 1 = 2, return(var1) # 2",1 pigeons solitaires mangeaient de la chapelure. Un autre pigeon est également venu manger de la chapelure. Combien de pigeons mangent de la chapelure maintenant ?,"var1 = find(pigeons mangeant de la chapelure) # 1, var2 = find(pigeons venant manger de la chapelure) # 1, var1 = add(var1, var2), CALL # 1 + 1 = 2, return(var1) # 2"
956,"At the schools book fair Sam bought 13 adventure books and 17 mystery books. If 15 of the books were used, how many new books did he buy? ","var1 = find(adventure books) # 13, var2 = find(mystery books) # 17, var3 = add(var1, var2), CALL # 13 + 17 = 30, var4 = subtract(var3, 15), CALL # 30 - 15 = 15, return(var4) # 15","Au salon du livre de l'école, Sam a acheté 13 livres d'aventures et 17 livres de mystère. Si 15 des livres ont été utilisés, combien de nouveaux livres a-t-il achetés ?","var1 = trouver(livres d'aventure) # 13, var2 = trouver(livres de mystère) # 17, var3 = ajouter(var1, var2), APPEL # 13 + 17 = 30, var4 = soustraire(var3, 15), APPEL # 30 - 15 = 15, retour(var4) # 15"
2349,"A chef served 3 different foods for a banquet: 25 plates lobster rolls, 14 plates of spicy hot noodles and 16 plates of seafood noodles. How many plates of food did the chef make altogether?","var1 = find(lobster rolls) # 25, var2 = find(spicy hot noodles) # 14, var3 = add(var1, var2), CALL # 25 + 14 = 39, var2 = find(seafood noodles) # 16, var3 = add(var3, var2), CALL # 39 + 16 = 55, return(var3) # 55","Un chef a servi 3 plats différents pour un banquet : 25 assiettes de lobster rolls, 14 assiettes de nouilles chaudes épicées et 16 assiettes de nouilles aux fruits de mer. Combien d'assiettes de nourriture le chef a-t-il préparées en tout ?","var1 = find(lobster rolls) # 25, var2 = find(spicy hot noodles) # 14, var3 = add(var1, var2), CALL # 25 + 14 = 39, var2 = find(seafood noodles) # 16, var3 = ajouter(var3, var2), APPEL # 39 + 16 = 55, retour(var3) # 55"
877,While playing a game Edward had fifteen lives. He lost eight lives on a hard level. How many lives does he have left? ,"var1 = find(total lives) # 15, var2 = find(lost lives) # 8, var3 = subtract(var1, var2), CALL # 15 - 8 = 7, return(var3) # 7","En jouant à un jeu, Edward avait quinze vies. Il a perdu huit vies à un niveau difficile. Combien de vies lui reste-t-il ?","var1 = trouver(vies totales) # 15, var2 = trouver(vies perdues) # 8, var3 = soustraire(var1, var2), APPEL # 15 - 8 = 7, retour(var3) # 7"
1919,"Isha's pencil is 22 inches long. If she sharpens two inches off on Monday and two inches on Tuesday, how long will her pencil be then?","var1 = find(Isha's pencil length) # 22, var2 = find(sharpened length) # 2, var3 = multiply(var2, 2), var4 = subtract(var1, var3), CALL # 22 - (2 * 2) = 18, return(var4) # 18","Le crayon d'Isha mesure 22 pouces de long. Si elle aiguise deux pouces le lundi et deux pouces le mardi, combien de temps son crayon aura-t-il alors ?","var1 = trouver(longueur du crayon d'Isha) # 22, var2 = trouver(longueur aiguisée) # 2, var3 = multiplier(var2, 2), var4 = soustraire(var1, var3), CALL # 22 - (2 * 2) = 18 , retour(var4) # 18"
1884,"She also estimated the number of candies that she will receive from each block. If she will receive around 7 pieces of candies from every house, and there are 5 houses in a block, how many candies will she receive from each block?","var1 = find(candies from each house) # 7, var2 = find(houses per block) # 5, var1 = multiply(var1, var2), CALL # 7 * 5 = 35, return(var1) # 35","Elle a également estimé le nombre de bonbons qu'elle recevra de chaque bloc. Si elle reçoit environ 7 bonbons de chaque maison et qu'il y a 5 maisons dans un bloc, combien de bonbons recevra-t-elle de chaque bloc ?","var1 = find(bonbons de chaque maison) # 7, var2 = find(maisons par bloc) # 5, var1 = multiplier(var1, var2), CALL # 7 * 5 = 35, return(var1) # 35"
