Unnamed: 0,prompt,summary
2001,Mme Hilt a donné 2 bonbons à chaque élève du groupe. Le groupe comptait au total 9 élèves. Combien de bonbons Mme Hilt a-t-elle distribués ?,"var1 = trouver(bonbons par élève) # 2, var2 = trouver(nombre total d'élèves) # 9, var3 = multiplier(var1, var2), APPEL # 2 * 9 = 18, retour(var3) # 18"
691,"Avec 28 dollars, 2 packs de DVD peuvent être achetés. Combien coûte chaque pack ?","var1 = find(Dollars) # 28, var2 = find(Packs) # 2, var3 = div(var1, var2), CALL # 28 / 2 = 14, return(var3) # 14"
612,"Si vous avez 14 cookies au total et 7 sacs contenant le même nombre de cookies, combien de cookies chaque sac contient-il ?","var1 = trouver(nombre total de cookies) # 14, var2 = trouver(nombre de sacs) # 7, var3 = diviser(var1, var2), APPEL # 14 / 7 = 2, retour(var3) # 2"
424,"Paul avait 134 livres. Après avoir donné 39 livres à son ami et vendu quelques livres dans une vente de garage, il lui restait 68 livres. Combien de livres a-t-il vendus dans la vente de garage ?","var1 = trouver(livres initiaux) # 134, var2 = trouver(livres donnés) # 39, var3 = soustraire(var1, var2), var4 = trouver(livres restants) # 68, var5 = soustraire(var3, var4), CALL # 134 - 39 = 95, 95 - 68 = 27, retour(var5) # 27"
594,Ed avait 6 billes de plus que Dougdoug n'en a perdu 7 au terrain de jeux. Si Ed a 22 billes Combien de billes Doug a-t-il maintenant ?,"var1 = trouver(billes qu'Ed a) # 22, var2 = trouver(plus de billes qu'Ed a) # 6, var3 = soustraire(var1, var2), var4 = trouver(billes perdues par Doug) # 7, var5 = soustraire(var3, var4), APPEL # 22 - 6 - 7 = 9, retour (var5) # 9"
2393,"La carte les conduisit à travers la forêt et dans une grotte. Pour ouvrir les portes de la grotte, ils doivent mettre des poids sur l'interrupteur. Si le commutateur a déjà 234 lbs. de poids et le total nécessaire est de 712 livres, combien de poids supplémentaires doivent-ils ajouter ?","var1 = trouver (poids total nécessaire) # 712 livres, var2 = trouver (poids actuel sur l'interrupteur) # 234 livres, var1 = soustraire (var1, var2), APPEL # 712 - 234 = 478 livres, retour (var1) # 478 livres."
1797,"Jack adore collectionner et lire des livres. En fait, il a une mini-bibliothèque dans leur maison et il y passe généralement la plupart de son temps. La bibliothèque est divisée en différentes sections pour différents types de livres. La section science-fiction compte 8 livres. Si chaque livre a 478 pages, combien de pages les 8 livres ont-ils au total ?","var1 = find(pages par livre) # 478, var2 = find(nombre de livres) # 8, var1 = multiplier(var1, var2), CALL # 478 * 8 = 3824, return(var1) # 3824"
622,"L'hiver est presque là et la plupart des animaux migrent vers des pays plus chauds. Il y a 85 familles d'oiseaux vivant près de la montagne. Si 23 familles d'oiseaux se sont envolées vers l'afrique et 37 familles d'oiseaux se sont envolées vers l'asie, combien de familles d'oiseaux sont restées près de la montagne ?","var1 = find(nombre total de familles d'oiseaux près de la montagne) # 85, var2 = find(familles d'oiseaux transportés en Afrique) # 23, var3 = find(familles d'oiseaux transportés en Asie) # 37, var4 = add(var2, var3), var5 = soustraire(var1, var4), APPEL # 85 - (23 + 37) = 25, retour(var5) # 25"
1659,Mme Hilt utilise 2 onces de détergent pour laver une livre de vêtements. Combien d'onces de savon utilisera-t-elle pour laver 9 livres de vêtements ?,"var1 = find(détergent par livre) # 2, var2 = find(livres de vêtements) # 9, var3 = multiplier(var1, var2), CALL # 2 * 9 = 18, return(var3) # 18"
1999,Willy a 5 092 crayons. Lucy a 3 971 crayons. Combien de crayons Willy a-t-il de plus que Lucy ?,"var1 = trouver(crayons Willy) # 5092, var2 = trouver(crayons Lucy) # 3971, var1 = soustraire(var1, var2), retour(var1) # 1121"
227,Il avait également 56 aquariums pour les animaux d'eau salée et 10 aquariums pour les animaux d'eau douce. Chaque aquarium contient 39 animaux.Combien d'animaux d'eau salée Tyler possède-t-il ?,"var1 = trouver(aquariums d'eau salée) # 56, var2 = trouver(animaux par aquarium) # 39, var1 = multiplier(var1, var2), APPEL # 56 * 39 = 2184, retour(var1) # 2184"
1763,"Shiela a 6 voisins qui aiment collectionner les dessins d'animaux. Shiela a un talent pour le dessin et elle a donc dessiné 54 animaux sur de petits morceaux de papier. Si elle envisage de donner le même nombre de dessins d'animaux à ses voisins, combien chacun d'eux recevra-t-il ?","var1 = trouver(dessins d'animaux) # 54, var2 = trouver(voisins) # 6, var1 = diviser(var1, var2), APPEL # 54 / 6 = 9, retour(var1) # 9"
1169,"Jerry jouait au lancer d'anneaux au carnaval. Au total, il a utilisé quarante-huit anneaux. Si vous obtenez six anneaux à chaque partie, à combien de parties a-t-il joué ?","var1 = find(nombre total d'anneaux) # 48, var2 = find(anneaux par jeu) # 6, var3 = diviser(var1, var2), CALL # 48 / 6 = 8, return(var3) # 8"
2305,"Bob, qui est le voisin d'à côté de Sam, a décidé qu'il accompagnerait Sam chez lui. Il a également pris sa part qui se compose de 15 chewing-gums, 20 tablettes de chocolat et 15 bonbons assortis. Combien de bonbons a-t-il reçu ?","var1 = trouver(chewing-gums) # 15, var2 = trouver(tablettes de chocolat) # 20, var1 = ajouter(var1, var2), APPEL # 15 + 20 = 35, var2 = trouver(bonbons assortis) # 15, var1 = ajouter (var1, var2), APPEL # 35 + 15 = 50, retour (var1) # 50"
1560,"Après la fête, Kevin a estimé que l'argent total qu'ils avaient dépensé pour la nourriture, les boissons et les ustensiles s'élevait à 560,00 $. S'ils ont dépensé 268,00 $ en nourriture et 118,00 $ en ustensiles et autres, combien ont-ils dépensé en boissons ?","var1 = find(argent total dépensé) # 560, var2 = find(argent dépensé en nourriture) # 268, var3 = find(argent dépensé en ustensiles et autres choses) # 118, var2 = add(var2, var3), CALL # 268 + 118 = 386, var1 = soustraire(var1, var2), APPEL # 560 - 386 = 174, retour(var1) # 174"
66,La boutique de t-shirts Razorback a gagné 51 dollars en vendant 3 t-shirts pendant le jeu technologique de l'Arkansas et du Texas. Quel est le coût de chaque t-shirt ?,"var1 = find(ventes totales) #51, var2 = find(T-shirts vendus) #3, var3 = diviser(var1, var2), CALL # 51 / 3 = 17, return(var3) # 17"
1948,"Ryan a ramassé 89 feuilles. Il a perdu 24 feuilles. Au bout d'un moment, 43 autres feuilles se sont cassées. Combien de feuilles reste-t-il dans sa collection ?","var1 = trouver(feuilles perdues) # 24, var2 = trouver(feuilles cassées) # 43, var3 = ajouter(var1, var2), CALL # 24 + 43 = 67, var4 = trouver(total feuilles) # 89, var5 = soustraire (var4, var3), APPEL # 89 - 67 = 22, retour (var5) # 22"
24,Il y avait 15 roses et 62 orchidées dans le vase. Jessica a coupé d'autres roses et orchidées de son jardin de fleurs. Il y a maintenant 17 roses et 96 orchidées dans le vase. Combien de roses a-t-elle coupées ?,"var1 = find(roses) #15, var2 = find(orchids) #62, var3 = add(var1, var2), CALL # 15 + 62 = 77, var4 = find(roses now) #17, var5 = find(orchids maintenant) #96, var6 = ajouter(var4, var5), APPEL # 17 + 96 = 113, var7 = soustraire(var6, var3), APPEL # 113 - 77 = 36, var8 = soustraire(var4, var1), APPEL # 17 - 15 = 2, retour(var8) # 2"
1235,"Les cheveux de Gwen mesuraient vingt-huit centimètres de long. Après une coupe de cheveux, il mesurait dix-sept centimètres de long. Combien a-t-elle coupé ?","var1 = find(longueur originale) # 28, var2 = find(nouvelle longueur) # 17, var3 = subtract(var1, var2), CALL # 28 - 17 = 11, return(var3) # 11"
144,Une épicerie avait un total de 30 bouteilles dont 28 étaient des bouteilles de soda ordinaire et le reste étaient des bouteilles de soda light. Combien de bouteilles de soda light avaient-elles ?,"var1 = trouver(total bouteilles) #30, var2 = trouver(bouteilles de soda régulières) #28, var3 = soustraire(var1, var2), APPEL # 30 - 28 = 2, retour(var3) # 2"
536,"Si vous aviez 33 biscuits et que chaque sac contient 11 biscuits, combien de sacs de biscuits avez-vous ?","var1 = find(total cookies) # 33, var2 = find(cookies per bag) # 11, var3 = diviser(var1,var2), CALL # 33 / 11 = 3, return(var3) # 3"
811,Une ferme mesurait 7 miles de large et 8 miles de long. Quelle est la superficie de la ferme ?,"var1 = find(largeur de la ferme) # 7, var2 = find(longueur de la ferme) # 8, var1 = multiplier(var1, var2), CALL # 7 * 8 = 56, return(var1) # 56"
1591,"Sofia, présidente de l'organisation étudiante de l'école, a tenu une réunion pour parler de la nourriture servie à la cafétéria de l'école. La première chose à faire est de discuter si les élèves aiment la nourriture servie à l'école. Si 383 élèves ont dit qu'ils aimaient la nourriture et 431 élèves ont dit qu'ils ne l'aimaient pas, combien d'élèves ont participé à la discussion ?","var1 = find(élèves qui ont aimé la nourriture) # 383, var2 = find(élèves qui n'ont pas aimé la nourriture) # 431, var1 = add(var1, var2), CALL # 383 + 431 = 814, return(var1) n° 814"
1497,"Un chef avait quarante-six pommes. Après avoir fait des tartes, il en restait quatorze. Combien de pommes a-t-il utilisé ?","var1 = trouver(total pommes) # 46, var2 = trouver(gauche pommes) # 14, var3 = soustraire(var1, var2), APPEL # 46 - 14 = 32, retour(var3) # 32"
85,"Jack a reçu 10 e-mails le matin, 5 e-mails l'après-midi et 4 e-mails le soir. Combien d'e-mails Jack a-t-il reçus de plus l'après-midi que le soir ?","var1 = find(emails du matin) #10, var2 = find(emails de l'après-midi) #5, var3 = find(emails du soir) #4, var4 = add(var1, var2), CALL # 10 + 5 = 15, var5 = add (var4, var3), CALL # 15 + 4 = 19, var6 = subtract(var2, var3), CALL # 5 - 4 = 1, return(var6) # 1"
1254,"Un magasin de jeux vidéo se débarrassait de vieux jeux en en vendant 3 pour 34,26 $. S'ils vendaient 2 jeux, combien d'argent auraient-ils gagné ?","var1 = trouver(prix du jeu) # 34,26, var2 = diviser(var1, 3), var3 = multiplier(var2, 2), APPEL # (34,26 / 3) * 2 = 22,84, retour(var3) # 22,84"
1922,Il y a 40 garçons et quelques filles sur la cour de récréation. Il y a 117 enfants en tout. Combien y a-t-il de filles dans la cour de récréation ?,"var1 = trouver(garçons) # 40, var2 = trouver(nombre total d'enfants) # 117, var1 = soustraire(var2, var1) # 117 - 40 = 77, retour(var1) # 77"
1882,Omar adore jouer aux dames. Il a disputé 37 matchs hier. Il a disputé 49 matchs aujourd'hui. Omar a perdu 18 matchs. Combien de matchs a-t-il gagné ?,"var1 = trouver(jeux d'hier) # 37, var2 = trouver(jeux d'aujourd'hui) # 49, var3 = ajouter(var1, var2) # 37 + 49 = 86, var4 = soustraire(var3, 18) # 86 - 18 = 68, retour(var4) # 68"
1674,Mme Hilt a rencontré 15 amis. Neuf des amis portaient des poires. Les autres transportaient des oranges. Combien d'amis transportaient des oranges ?,"var1 = trouver(total amis) # 15, var2 = trouver(amis portant des poires) # 9, var3 = soustraire(var1, var2), APPEL # 15 - 9 = 6, retour(var3) # 6"
2383,L'anniversaire de John est le 20 janvier. L'anniversaire de sa sœur arrive 14 jours plus tard. C'est quand l'anniversaire de sa sœur ?,L'anniversaire de la sœur de John est le 3 février.
484,Danny collectionne les capsules de bouteilles. Il a perdu 66 capsules de bouteilles au parc. Il a maintenant 25 capsules de bouteilles dans sa collection. Combien de capsules de bouteilles Danny avait-il au début ?,"var1 = find(capsules perdues) # 66, var2 = find(capsules maintenant) # 25, var3 = add(var1, var2), CALL # 66 + 25 = 91, return(var3) # 91"
2151,Joe's Bath Shop vend des savonnettes en boîtes de 5 barres et des bouteilles de savon en boîtes de 19 bouteilles. Un employé est surpris de découvrir que le magasin a vendu le même nombre de barres et de bouteilles la semaine dernière. Quel est le plus petit nombre de chaque type de savon que le magasin aurait pu vendre ?,"var1 = find(bars of soap box) # 5, var2 = find(bouteilles de soap box) # 19, var3 = lcm(var1, var2) # lcm(5, 19) = 95, return(var3) # 95"
2306,"Zeshaun a acheté des timbres à la poste. Certains des timbres avaient un motif de flocon de neige, certains avaient un motif de camion et certains avaient un motif de rose. Zeshaun a acheté 3 timbres de flocon de neige. Il a acheté 5 timbres de camions de plus que de timbres de flocons de neige et 2 timbres de roses de moins que de timbres de camions. Combien de timbres Zeshaun a-t-il achetés en tout ?","var1 = trouver (timbres de flocon de neige) # 3, var2 = trouver (timbres de camion) # 3 + 5 = 8, var3 = trouver (timbres de rose) # 8 - 2 = 6, var4 = ajouter (var1, var2), APPEL # 3 + 8 = 11, var5 = ajouter(var4, var3), APPEL # 11 + 6 = 17, retour(var5) # 17"
1943,La mère de Cindy a fait 1215 biscuits. Le père de Paul a fait 1112 biscuits. Ils les ont tous deux amenés à l'école pour une fête. Combien de cookies avaient-ils en tout ?,"var1 = find(cookies préparés par la mère de Cindy) # 1215, var2 = find(cookies préparés par le père de Paul) # 1112, var1 = add(var1, var2), CALL # 1215 + 1112 = 2327, return(var1) # 2327"
1626,Connie a économisé 39 $. Elle veut acheter une montre qui coûte 55 $. De combien d'argent Connie a-t-elle encore besoin ?,"var1 = trouver (l'argent de Connie) # 39, var2 = trouver (coût de la montre) # 55, var3 = soustraire (var2, var1), APPEL # 55 - 39 = 16, retour (var3) # 16"
2379,"Brenda, la soeur de Betty, voulait avoir 3 bracelets avec des pierres en forme d'étoile. Elle a également acheté 36 pierres en forme d'étoile au magasin local et les a données à Betty. Combien de pierres en forme d'étoile y aura-t-il dans chacun des bracelets que Betty fabrique pour Brenda ?","var1 = trouver(pierres en forme d'étoile) # 36, var2 = trouver(bracelets) # 3, var1 = diviser(var1, var2), CALL # 36 / 3 = 12, return(var1) # 12"
362,"Paul avait 51 livres et 106 stylos. Après avoir vendu des livres et des stylos lors d'une vente de garage, il lui restait 82 livres et 14 stylos. Combien de stylos a-t-il vendus lors de la vente de garage ?","var1 = trouver(nombre initial de livres) # 51, var2 = trouver(livres après vente) # 82, var3 = soustraire(var1, var2), var4 = trouver(nombre initial de stylos) # 106, var5 = trouver(stylos après vente) # 14, var6 = soustraire(var4, var5), APPEL # 51 - 82 = -31, 106 - 14 = 92, retour(var6) # 92"
749,Les bois derrière la maison de Wendy avaient une largeur de 8 milles et une superficie de 24 milles carrés. Quelle est la longueur des bois ?,"var1 = trouver(aire) # 24, var2 = trouver(largeur) # 8, var3 = diviser(var1, var2), APPEL # 24 / 8 = 3, retour(var3) # 3"
1637,Mme Wong a eu 30 valentines. Elle a donné 8 Valentines à ses enfants. Combien lui en reste-t-il ?,"var1 = find(Mme Wong avait la Saint-Valentin) # 30, var2 = find(Valentines given) # 8, var3 = subtract(var1, var2), CALL # 30 - 8 = 22, return(var3) # 22"
1026,"Paige a envoyé quinze invitations à une fête d'anniversaire. Si neuf personnes se sont présentées, combien de personnes ne sont pas venues ?","var1 = find(invitations) # 15, var2 = find(participants) # 9, var3 = subtract(var1, var2), CALL # 15 - 9 = 6, return(var3) # 6"
1030,John dessinait des super-héros sur une feuille de papier brouillon. Il a dessiné quinze images au total. S'il en tirait neuf au verso. Combien de héros a-t-il dessiné sur le devant ?,"var1 = find(total images) # 15, var2 = find(back pictures) # 9, var3 = subtract(var1, var2), CALL # 15 - 9 = 6, return(var3) # 6"
2023,"Marian a cuit du pain, des biscuits et des pâtisseries un samedi à la maison pour sa famille et ses amis en cette saison des fêtes. Elle a réalisé 47 biscuits au pain d'épice qu'elle répartira également dans de minuscules bocaux en verre. Si chaque bocal doit contenir six cookies chacun, combien de cookies ne seront pas placés dans un bocal ?","var1 = find(gingerbread cookies) # 47, var2 = find(cookies per jar) # 6, var2 = multiplier(var2,1), var3 = diviser(var1, var2), CALL # 47 / 6 = 7 avec un reste de 5, var4 = trouver(reste) # 5, retourner(var4) # 5"
1335,Marie prépare un gâteau. La recette demande 9 tasses de farine et 3 tasses de sucre. Elle a déjà mis 2 tasses de farine. Combien de tasses de farine doit-elle encore ajouter ?,"var1 = trouver(farine requise) # 9, var2 = trouver(farine utilisée) # 2, var1 = soustraire(var1, var2), CALL # 9 - 2 = 7, return(var1) # 7"
1914,"Rosa avait soixante-sept fleurs. André lui a donné d'autres fleurs. Maintenant, Rosa a quatre-vingt-dix fleurs. Combien de fleurs André a-t-il offert à Rosa ?","var1 = trouver(fleurs de Rosa) # 67, var2 = trouver(fleurs d'André) # 90 - 67, var3 = soustraire(90, var1), APPEL # 90 - 67 = 23, retour(var3) # 23"
1530,"Pour le premier plat principal, on leur a demandé de faire cuire un steak. Si la troisième et la deuxième équipe cuisinaient 240 assiettes de steak. Et la première équipe a cuisiné 75 assiettes de moins que ce que les deuxième et troisième équipes ont fait, combien de steaks ont-ils cuisinés en tout ?","var2 = trouver(nombre de steaks cuits par équipe 2 et 3) # 240, var3 = trouver(nombre de steaks moins cuits par équipe 1) # 75, var1 = soustraire(var2, var3), CALL # 240 - 75 = 165, var2 = ajouter(var1, var2), APPEL # 165 + 240 = 405, retour(var2) # 405"
665,"Marco et son père sont allés cueillir des fraises. Ensemble, leurs fraises pesaient 20 livres. Les fraises de son père pesaient 17 livres. Combien pesaient les fraises de Marco ?","var1 = trouver(poids total des fraises) # 20, var2 = trouver(poids des fraises de papa) # 17, var3 = soustraire(var1, var2), APPEL # 20 - 17 = 3, retour(var3) # 3"
364,"Paul avait 42 stylos et 143 livres. Après avoir vendu des livres et des stylos dans un vide-grenier, il lui restait 113 livres et 19 stylos. Combien de stylos a-t-il vendus dans le vide-grenier ?","var1 = trouver(nombre initial de stylos) # 42, var2 = trouver(stylos après vente) # 19, var3 = soustraire(var1, var2), var4 = trouver(nombre initial de livres) # 143, var5 = trouver(livres après vente) # 113, var6 = soustraire(var4, var5), APPEL # 42 - 19 = 23, 143 - 113 = 30, retour(var3) # 23"
2124,Il y a 250 vitamines dans une bouteille. La fille prend 12 vitamines par jour. De combien de vitamines manque-t-il à ses 12 vitamines habituelles Girl le jour où la bouteille est épuisée ?,"var1 = find(vitamines en bouteille) # 250, var2 = find(vitamines prises par jour) # 12, var3 = diviser(var1, var2), CALL # 250 / 12 = 20.83, var3 = round_down(var3), CALL # round down(20.83) = 20, var4 = multiplier(var2, var3), APPEL # 12 * 20 = 240, var5 = soustraire(var1, var4), APPEL # 250 - 240 = 10, var5 = soustraire(var2, var5), APPEL # 12 - 10 = 2, retour(var5) # 2"
1239,"Un chauffeur-livreur a dû effectuer trois arrêts supplémentaires sur son trajet. A chaque arrêt, il devait déposer neuf cartons. Combien a-t-il de boîtes ?","var1 = find(stops) # 3, var2 = find(boxes per stop) # 9, var3 = multiplier(var1, var2), CALL # 3 * 9 = 27, return(var3) # 27"
77,"Josh a perdu 11 billes. S'il avait 19 billes dans sa collection auparavant, combien de billes a-t-il maintenant ?","var1 = trouver(Josh marbres) #19, var2 = soustraire(var1, 11), APPEL # 19 - 11 = 8, retour(var2) # 8"
27,Dan a 4 $. Il a acheté une barre chocolatée pour 8 $. Puis son ami lui a 5 $. Combien d'argent reste-t-il ?,"var1 = find(Dan has) #4, var2 = find(cost candy bar) #8, var3 = subtract(var1, var2), CALL # 4 - 8 = -4, var4 = find(additional money) #5, var5 = add(var3, var4), CALL # -4 + 5 = 1, return(var5) # 1"
2374,Tyler avait 15 chiens. Chaque chien avait cinq chiots. Combien de chiots Tyler a-t-il maintenant ?,"var1 = trouver(chiens) # 15, var2 = trouver(chiots par chien) # 5, var3 = multiplier(var1, var2), APPEL # 15 * 5 = 75, retour(var3) # 75"
525,"Nous avons commandé 9 pizzas. Chaque pizza a 10 tranches. Si nous sommes 2, combien de tranches de pizza chacun de nous reçoit-il si elles sont réparties équitablement ?","var1 = trouver(nombre de pizzas) # 9, var2 = trouver(tranches par pizza) # 10, var3 = multiplier(var1, var2), var4 = trouver(nombre de personnes) # 2, var5 = diviser(var3, var4) , APPEL # 9 * 10 / 2 = 45, retour(var5) # 45"
725,Marie prépare un gâteau. La recette demande 7 tasses de sucre et 10 tasses de farine. Elle a déjà mis 4 tasses de sucre. Combien de tasses de sucre doit-elle ajouter ?,"var1 = find(Sucre dans la recette) # 7, var2 = find(Sucre ajouté) # 4, var3 = sub(var1, var2), CALL # 7 - 4 = 3, return(var3) # 3"
55,"En raison de la décision, Sofia a demandé aux étudiants de suggérer des types d'aliments spécifiques. Si 218 élèves ont suggéré d'ajouter de la purée de pommes de terre ainsi que du bacon alors que 351 ont suggéré de n'ajouter que du bacon au menu, combien d'élèves ont suggéré d'ajouter du bacon ?","var1 = find(étudiants en purée de pommes de terre et bacon) #218, var2 = find(étudiants en bacon uniquement) #351, var3 = add(var1, var2), CALL # 218 + 351 = 569, return(var3) # 569"
638,"La semaine dernière, Fred avait 60 dollars et Jason avait 19 dollars. Jason a lavé des voitures pendant le week-end et a maintenant 33 dollars. Combien d'argent Jason a-t-il gagné en lavant des voitures ?","var1 = trouver (l'argent de Fred) # 60, var2 = trouver (l'argent de Jason avant de laver les voitures) # 19, var3 = trouver (l'argent de Jason après avoir lavé les voitures) # 33, var4 = soustraire (var3, var2), CALL # 33 - 19 = 14, retour(var4) # 14"
302,Nell collectionne les cartes de baseball. Elle a donné 301 de ses cartes à Jeff et il lui reste maintenant 154 cartes. Combien de cartes Nell avait-elle initialement ?,"var1 = find(cartes restantes) # 154, var2 = add(var1, 301), CALL # 154 + 301 = 455, return(var2) # 455"
718,Adam a 3 pommes de plus que jackie. Adam a 9 pommes. Combien de pommes Jackie a-t-elle ?,"var1 = find(Adam apples) # 9, var2 = find(Pommes différence) # 3, var3 = sub(var1, var2), CALL # 9 - 3 = 6, return(var3) # 6"
1721,"Pour le deuxième plat principal, on leur a demandé de faire 500 morceaux de filets de poisson. Si la première équipe a fabriqué 189 pièces et la deuxième équipe 131 pièces, combien de pièces la troisième équipe doit-elle fabriquer ?","var1 = find(nombre total de morceaux de filets de poisson nécessaires) # 500, var2 = find(morceaux fabriqués par l'équipe 1) # 189, var3 = find(morceaux fabriqués par l'équipe 2) # 131, var2 = add(var2, var3), CALL # 189 + 131 = 320, var1 = soustraire(var1, var2), APPEL # 500 - 320 = 180, retour(var1) # 180"
624,Dan a 4 $. Il a acheté un chocolat pour 7 $ et une barre chocolatée pour 2 $. Combien d'argent a-t-il dépensé pour acheter du chocolat que pour acheter une barre chocolatée ?,"var1 = trouver (prix du chocolat) # 7, var2 = trouver (prix de la barre chocolatée) # 2, var3 = soustraire (var1, var2), APPEL # 7 - 2 = 5, retour (var3) # 5"
7,"Un serveur avait des clients. Après le départ de 9 clients, il avait encore 12 clients. Combien de clients avait-il au départ ?","var1 = find(clients après 9 left) #12, var2 = find(clients left) #9, var1 = add(var1, var2), CALL # 12 + 9 = 21, return(var1) # 21"
1280,"Paul avait quatre-vingt-six livres. Après en avoir vendu dans un vide-grenier, il lui en restait soixante-dix-huit. Combien de livres a-t-il vendu ?","var1 = find(total books) # 86, var2 = find(left books) # 78, var3 = subtract(var1, var2), CALL # 86 - 78 = 8, return(var3) # 8"
803,"La semaine dernière, Adam a couru 25 milles de plus que Katie. Adam a couru 35 milles. Combien de kilomètres Katie a-t-elle parcourus ?","var1 = trouver(Adam miles) # 35, var2 = trouver(différence en miles) # 25, var3 = soustraire(var1, var2) # 35 - 25 = 10, retour(var3) # 10"
1049,"Morris a observé deux types d'oiseaux se déplaçant : les canards et les grues. Alors que les canards se déplaçaient en groupes de 13, les grues se déplaçaient en groupes de 17. Si Morris a observé le même nombre total de canards et de grues, quel est le plus petit nombre de canards qu'il aurait pu observer ?","var1 = find(canards en groupes de 13) # 13, var2 = find(grues en groupes de 17) # 17, var3 = lcm(var1,var2), CALL # lcm(13,17) = 221, return(var3) n° 221"
336,"Matthew avait 8 craquelins à donner à des amis. Si Matthieu a donné 2 crackers à chacun de ses amis, à combien d'amis a-t-il donné des crackers ?","var1 = find(initial crackers) # 8, var2 = find(crackers per friend) # 2, var3 = diviser(var1, var2), CALL # 8 / 2 = 4, return(var3) # 4"
47,"Marie prépare un gâteau. La recette demande 11 tasses de farine et 7 tasses de sucre. Elle a déjà mis quelques tasses de farine. Si elle a encore besoin de 2 tasses de farine de plus que de sucre, combien de tasses de farine a-t-elle mises ?","var1 = trouver(farine) #11, var2 = trouver(sucre) #7, var3 = soustraire(var1, var2), CALL # 11 - 7 = 4, var4 = add(var2, 2), CALL # 7 + 2 = 9, var5 = soustraire(var1, var4), APPEL # 11 - 9 = 2, retour(var5) # 2"
2078,Tommy a 79 $. Il veut acheter un appareil photo à 35 $. Il veut aussi acheter un lecteur de CD à 59 $. De combien d'argent Tommy a-t-il encore besoin ?,"var1 = trouver(coût de la caméra) # 35, var2 = trouver(coût du lecteur CD) # 59, var3 = ajouter(var1, var2) # 35 + 59 = 94, var4 = soustraire(var3, 79) # 94 - 79 = 15 , retour(var4) # 15"
106,"Paige aidait sa mère à planter des fleurs et ils ont mis 10 graines dans chaque plate-bande. S'ils ont planté 60 graines en tout, de nombreux parterres de fleurs auraient-ils eu ?","var1 = trouver (graines totales) # 60, var2 = diviser (var1, 10), APPEL # 60 / 10 = 6, retour (var2) # 6"
349,"Lewis gagne 2 dollars chaque semaine pendant la récolte. S'il gagne au total 178 $, combien de semaines a duré la récolte ?","var1 = trouver(gains totaux) # 178, var2 = trouver(gains par semaine) # 2, var3 = diviser(var1, var2), APPEL # 178 / 2 = 89, retour(var3) # 89"
1079,"Dennis a 4028 crayons stockés dans des boîtes. S'il y a 53 cases, combien de crayons doivent mettre dans chaque case ?","var1 = trouver(crayons) # 4028, var2 = trouver(boîtes) # 53, var3 = diviser(var1, var2), CALL # 4028 / 53 = 76, var4 = multiplier(var3, var2), CALL # 76 * 53 = 4028, var5 = soustraire(var1, var4), APPEL # 4028 - 4028 = 0, retour(var3) # 76"
238,David a fait 44 pompes en cours de gym aujourd'hui. David a fait 9 pompes de plus que Zachary. Combien de pompes Zachary a-t-il faites ?,"var1 = find(David push-ups) # 44, var2 = find(Zachary push-ups) # 44 - 9 = 35, CALL # 44 - 9 = 35, return(var2) # 35"
213,"Lucy est allée à l'épicerie. Elle a acheté 23 paquets de biscuits et quelques paquets de gâteaux. Au total, elle avait 27 paquets d'épicerie. Combien de paquets de gâteaux a-t-elle achetés en tout ?","var1 = trouver(total des paquets d'épicerie) #27, var2 = trouver(packs de cookies) #23, var3 = soustraire(var1, var2), APPEL # 27 - 23 = 4, retour(var3) #4"
1144,"Pour le déjeuner, 2 élèves ont sélectionné du lait au chocolat, 15 ont sélectionné du lait à la fraise et 3 ont sélectionné du lait régulier. Combien de laits ont été prélevés au total ?","var1 = find(lait au chocolat) # 2, var2 = find(lait à la fraise) # 15, var3 = find(lait ordinaire) # 3, var4 = add(var1, var2), CALL # 2 + 15 = 17, var5 = add (var4, var3), APPEL # 17 + 3 = 20, retour (var5) # 20"
1771,Chaque rack de CD contient 8 CD. Une étagère peut contenir quatre racks. Combien de CD au total peuvent tenir sur l'étagère ?,"var1 = find(CDs per rack) # 8, var2 = find(racks per shelf) # 4, var1 = multiplier(var1, var2) # 8 * 4 = 32, return(var1) # 32"
1719,La salle de musique compte 27 violons. Il y a aussi 15 flûtes. 18 élèves font partie de l'orchestre de l'école. Combien y a-t-il d'instruments dans la salle de musique ?,"var1 = find(violons) # 27, var2 = find(flûtes) # 15, var3 = add(var1, var2) # 27 + 15 = 42, return(var3) # 42"
793,"Lors de la foire, Kaleb a acheté 6 billets. Après avoir monté la grande roue, il lui restait 3 billets. Si chaque billet coûte 9 dollars, combien d'argent Kaleb a-t-il dépensé sur la grande roue ?","var1 = find(tickets) # 6, var2 = find(left tickets) # 3, var3 = soustract(var1, var2), CALL # 6 - 3 = 3, var4 = find(dollars per ticket) # 9, var5 = multiplier (var3, var4), APPEL # 3 * 9 = 27, retour (var5) # 27"
1096,"Gwen avait quatre-vingt-dix-huit jeux DS. Après en avoir donné à ses amis, il lui en restait quatre-vingt-onze. Combien de jeux a-t-elle distribués ?","var1 = find(total games) # 98, var2 = find(left games) # 91, var3 = subtract(var1, var2), CALL # 98 - 91 = 7, return(var3) # 7"
